"","orig.ident","nCount_RNA","nFeature_RNA","celltype","hUSI","subtype","TSNE_1","TSNE_2"
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.G01.S553.comb","SeuratProject",9896.47211199998,2969,"B cell",0.499156175171056,"B cell",18.1160292228508,20.7239354482291
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.E10.S442.comb","SeuratProject",8835.89226800001,3163,"T cell",0.577064568141333,"T cell",-3.48559775481509,3.44927974774137
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.H06.S570.comb","SeuratProject",9455.916045,3011,"B cell",0.466875256047058,"B cell",15.8330947322742,21.9778575977452
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.F04.S544.comb","SeuratProject",8212.876946,2163,"B cell",0.523174485992581,"B cell",14.7526072828695,24.6205045041408
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.C11.S227.comb","SeuratProject",14616.3515929,5148,"T cell",0.235840860408054,"T cell",-3.1339669841204,26.4636269130744
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.G04.S556.comb","SeuratProject",11029.8552005,3855,"B cell",0.541654111327963,"B cell",17.1491901219177,19.5764197389462
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.B11.S407.comb","SeuratProject",9436.3770563,3472,"T cell",0.596312277923636,"T cell",-4.50143454009633,5.36585641267584
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.C05.S221.comb","SeuratProject",12493.598533,4143,"T cell",0.491349912953026,"T cell",-3.27602784332203,19.6473950451029
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.C03.S411.comb","SeuratProject",8623.56448199999,2656,"T cell",0.589604246951236,"T cell",-9.25652839004371,3.57916077636744
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.F11.S551.comb","SeuratProject",9326.0677796,2618,"T cell",0.510114191482367,"T cell",7.6354386384787,-12.8761707224269
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.B12.S216.comb","SeuratProject",8838.167019,2242,"T cell",0.523845747368879,"T cell",0.16811228114211,-1.78701282444053
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.C09.S513.comb","SeuratProject",9523.52979099999,2831,"T cell",0.525228569745076,"T cell",7.44833333782215,-11.812510857078
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.G03.S459.comb","SeuratProject",8704.64497199999,2356,"T cell",0.485955584463771,"T cell",-6.35525796234023,0.596874389152401
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.D10.S430.comb","SeuratProject",9394.34468700002,2630,"T cell",0.595048599563917,"T cell",-6.68449258886094,-2.37965913666898
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.F12.S264.comb","SeuratProject",10923.7871405,3216,"T cell",0.562982935008611,"T cell",-10.2643610376381,10.9079511296013
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.E02.S434.comb","SeuratProject",8101.38355799999,2468,"T cell",0.491187841444206,"T cell",-0.94373911024909,-2.23187833179737
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.A02.S386.comb","SeuratProject",9467.53859310001,4295,"T cell",0.542721341444714,"T cell",-14.5260903919012,10.807644560749
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.F06.S258.comb","SeuratProject",9493.65693100001,2737,"T cell",0.509121352803001,"T cell",-5.51643712340448,6.9202010245521
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.G07.S559.comb","SeuratProject",9611.06871079998,3378,"B cell",0.492762975305407,"B cell",16.931629166628,21.5463570121148
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.H04.S280.comb","SeuratProject",10262.713124,3000,"T cell",0.528582978225483,"T cell",0.347031579230938,10.0009183688996
"cy79.p3.CD45.pos.PD1.pos.AS.C2.R1.H10.S478.comb","SeuratProject",9429.53606600002,2333,"T cell",0.447353788118692,"T cell",2.16140227605679,2.58331266689999
"cy79.p1.CD45.pos.PD1.neg.AS.C1.R2.F08.S548.comb","SeuratProject",9051.13480999999,2476,"B cell",0.433351856753087,"B cell",15.4965522043417,22.446704218021
"cy79.p1.CD45.pos.PD1.pos.AS.C5.R1.B03.S207.comb","SeuratProject",9803.26814000001,2450,"T cell",0.530868854607442,"T cell",0.13462900558136,10.0906626839409
"cy79.p4.CD45.pos.PD1.pos.G06.S366.comb","SeuratProject",9656.09380179999,4052,"T cell",0.581727000623467,"T cell",20.8148955103643,-6.02497787949867
"cy79.p4.CD45.pos.PD1.pos.C04.S316.comb","SeuratProject",10067.2659096,3909,"T cell",0.568170843373563,"T cell",-4.38660664487989,-5.34279629056818
"cy79.p5.CD45.pos.PD1.pos.G10.S658.comb","SeuratProject",9019.732404,2865,"T cell",0.533228852393418,"T cell",-5.05500316470636,1.72285704840381
"cy79.p4.CD45.neg.PDL1.neg.D09.S1101.comb","SeuratProject",8198.89968610001,3381,"T cell",0.599252550783079,"T cell",4.28917342484847,-14.8672570268267
"cy79.p5.CD45.pos.PD1.pos.C10.S610.comb","SeuratProject",8639.50626840004,3180,"T cell",0.565049924747273,"T cell",-4.64534936752252,1.96073662556711
"cy79.p5.CD45.pos.PD1.pos.C01.S601.comb","SeuratProject",10762.6482016,4729,"T cell",0.563907027479992,"T cell",-10.7793527696007,13.4062972708035
"cy79.p4.CD45.pos.PD1.pos.A09.S297.comb","SeuratProject",8529.62458629999,3047,"T cell",0.53079225018451,"T cell",-1.78485778440977,-9.70640076872871
"cy80.CD45.neg.G11.S947.comb","SeuratProject",14055.012819,4670,"Endo. cell",0.790264794676862,"Endo cell",-42.0457747642189,-6.46605893500897
"cy79.p4.CD45.pos.PD1.pos.B03.S303.comb","SeuratProject",7086.7643703,2965,"T cell",0.558614955742117,"T cell",-18.3959107112073,-6.15299076387955
"cy79.p4.CD45.pos.PD1.pos.G07.S367.comb","SeuratProject",8810.40201749999,3591,"T cell",0.605032768123502,"T cell",-5.19530304256821,2.32428363111259
"cy79.p4.CD45.pos.PD1.pos.A04.S292.comb","SeuratProject",7691.14311759999,2813,"T cell",0.527277566727143,"T cell",-11.348867210872,0.879242697135382
"cy79.p5.CD45.pos.PD1.pos.A04.S580.comb","SeuratProject",10602.5224835,3856,"T cell",0.564671574179744,"T cell",-10.3306684776743,12.0916062614416
"cy79.p5.CD45.pos.PD1.pos.F06.S642.comb","SeuratProject",8852.5221472,3256,"T cell",0.571514814866595,"T cell",-8.47031213257145,4.02191410115396
"cy79.p4.CD45.pos.PD1.pos.C11.S323.comb","SeuratProject",8726.8998115,3511,"T cell",0.513017332721745,"T cell",0.0655008378650223,-1.71815763068666
"cy79.p5.CD45.pos.PD1.pos.B04.S592.comb","SeuratProject",8872.71754930002,3019,"T cell",0.549274462512543,"T cell",-4.6753248270566,1.11935275410897
"cy79.p5.CD45.pos.PD1.pos.F10.S646.comb","SeuratProject",9307.05217500001,3143,"T cell",0.527421292513635,"T cell",-9.71342421839614,5.58351091184702
"cy80.CD45.neg.G07.S943.comb","SeuratProject",10677.6558745,3087,"Endo. cell",0.752099234939176,"Endo cell",-41.5549262732252,-6.91247325353823
"cy79.p4.CD45.pos.PD1.pos.A03.S291.comb","SeuratProject",7792.72133000001,2954,"T cell",0.494131904844233,"T cell",-10.9739648376564,1.51157101569145
"cy80.CD45.neg.D12.S912.comb","SeuratProject",15568.616466,5986,"CAF cell",0.860803303453203,"CAF cell",-9.24445905609564,38.126100700106
"cy79.p4.CD45.pos.PD1.pos.D08.S332.comb","SeuratProject",6280.05913710001,2507,"T cell",0.593843356272116,"T cell",-17.7072578474853,-4.90160468221145
"cy79.p5.CD45.pos.PD1.pos.D02.S614.comb","SeuratProject",8311.29029350001,2164,"T cell",0.51056464753329,"T cell",-11.7032177502032,3.10532685536936
"cy82.CD45.pos.1.G02.S554.comb","SeuratProject",12108.1332183,5440,"Macro. cell",0.723445424467369,"Macro cell",24.243247654473,-23.5689821587373
"cy79.p5.CD45.pos.PD1.pos.A07.S583.comb","SeuratProject",9319.50930999997,2658,"T cell",0.582035987861605,"T cell",-9.57387157074315,8.85977074674666
"cy79.p5.CD45.pos.PD1.pos.G04.S652.comb","SeuratProject",9534.0559623,3369,"T cell",0.574947483478803,"T cell",-8.90588107446557,6.43677005412139
"cy82.CD45.pos.3.G08.S80.comb","SeuratProject",10479.595041,2860,"T cell",0.558007173658292,"T cell",-10.5882691175347,10.5573668363382
"cy79.p5.CD45.pos.PD1.pos.C11.S611.comb","SeuratProject",9163.87456129999,3592,"T cell",0.591435247992779,"T cell",0.818027547145327,-0.690256632709552
"cy79.p4.CD45.pos.PD1.pos.D02.S326.comb","SeuratProject",8754.59446950001,3564,"T cell",0.604060910308807,"T cell",-7.79721530317243,3.31486624079729
"cy79.p4.CD45.pos.PD1.pos.G08.S368.comb","SeuratProject",9221.75101750003,4051,"T cell",0.51697743843361,"T cell",-4.73962336305622,4.49282985172343
"cy79.p5.CD45.pos.PD1.pos.F08.S644.comb","SeuratProject",10030.3188645,3749,"T cell",0.525644109799523,"T cell",-12.8385243611465,12.0466802172822
"cy80.CD45.neg.C06.S894.comb","SeuratProject",14646.1104275,4699,"Endo. cell",0.80151366850238,"Endo cell",-42.5212592183617,-6.05540014426318
"cy79.p5.CD45.pos.PD1.pos.F12.S648.comb","SeuratProject",8396.80576,2063,"T cell",0.562821376484903,"T cell",-9.22279369264803,2.07120278065774
"cy79.p4.CD45.pos.PD1.pos.A10.S298.comb","SeuratProject",6038.6154074,2172,"T cell",0.550488325533863,"T cell",-18.7591698079343,-6.01189575110852
"cy79.p5.CD45.pos.PD1.pos.H02.S662.comb","SeuratProject",9202.50869480002,4155,"T cell",0.549232464703203,"T cell",-5.02432181860666,5.87443839049315
"cy79.p4.CD45.pos.PD1.pos.F06.S354.comb","SeuratProject",8054.54298,3261,"T cell",0.526847343002837,"T cell",-1.29742531001937,-10.0245557428149
"cy79.p5.CD45.pos.PD1.pos.E09.S633.comb","SeuratProject",10665.4338705,3327,"T cell",0.633744751196863,"T cell",-12.1240251077831,11.18049083923
"cy80.CD45.neg.E12.S924.comb","SeuratProject",16230.566206,5743,"Endo. cell",0.835059168346217,"Endo cell",-42.6023519951384,-5.86197848952493
"cy79.p4.CD45.pos.PD1.pos.E09.S345.comb","SeuratProject",9110.0015598,3561,"T cell",0.579904825335794,"T cell",-4.43555184884441,-6.52842896943364
"cy79.p5.CD45.pos.PD1.pos.G05.S653.comb","SeuratProject",8408.51896650001,2652,"T cell",0.587208600224647,"T cell",-2.03931468093733,0.647161610820251
"cy79.p5.CD45.pos.PD1.pos.H07.S667.comb","SeuratProject",8975.92855599999,2513,"T cell",0.479328316229335,"T cell",-6.58843995658706,3.6646618308418
"cy79.p5.CD45.pos.PD1.pos.D03.S615.comb","SeuratProject",9007.638456,2625,"T cell",0.564206582969799,"T cell",-8.01905163300134,4.37987712313557
"cy79.p5.CD45.pos.PD1.pos.D09.S621.comb","SeuratProject",9038.94670200002,3719,"B cell",0.485990386167539,"B cell",14.4146152315049,22.7001782111055
"cy79.p5.CD45.pos.PD1.pos.C07.S607.comb","SeuratProject",9911.70189060002,4105,"T cell",0.610786893599761,"T cell",-0.963027409381534,-11.6360399952209
"cy79.p4.CD45.pos.PD1.pos.E07.S343.comb","SeuratProject",8213.12891800001,3273,"T cell",0.519091709365984,"T cell",-7.66944518574155,2.83094223121726
"cy82.CD45.pos.1.F08.S548.comb","SeuratProject",6068.80231140001,2985,"T cell",0.441876834924082,"T cell",1.19242108597209,-25.3682230929933
"cy79.p4.CD45.pos.PD1.pos.F01.S349.comb","SeuratProject",9392.21671830001,4019,"T cell",0.589237939050496,"T cell",-4.35736972350704,-5.88632232050726
"cy79.p4.CD45.pos.PD1.pos.C10.S322.comb","SeuratProject",9548.54732599999,3563,"T cell",0.585814213040741,"T cell",-3.16133907816918,-4.1426369133469
"cy80.CD45.neg.F12.S936.comb","SeuratProject",12166.708372,2972,"Endo. cell",0.780537050368007,"Endo cell",-41.9599904823604,-6.49463718183186
"cy80.CD45.neg.F10.S934.comb","SeuratProject",12972.5194445,3781,"Endo. cell",0.782890582860261,"Endo cell",-42.1342048546398,-6.45286834826204
"cy79.p5.CD45.pos.PD1.pos.G12.S660.comb","SeuratProject",8308.74543449998,2253,"T cell",0.574514755906858,"T cell",-10.0686871060444,1.83793839683141
"cy79.p5.CD45.pos.PD1.pos.E04.S628.comb","SeuratProject",10387.88322,4539,"T cell",0.67604648845111,"T cell",-2.51731173646292,8.21776046164851
"cy79.p5.CD45.pos.PD1.pos.B08.S596.comb","SeuratProject",8932.52534999999,3227,"T cell",0.592483978474479,"T cell",-5.29392242292491,1.92566706670274
"cy79.p4.CD45.pos.PD1.pos.B10.S310.comb","SeuratProject",7296.90164050001,2851,"B cell",0.54931825138801,"B cell",16.5417033583524,32.287024139118
"cy79.p4.CD45.pos.PD1.pos.F04.S352.comb","SeuratProject",8798.33642430001,3169,"T cell",0.589080157948424,"T cell",-12.0110569733704,2.90369849886309
"cy79.p5.CD45.pos.PD1.pos.H06.S666.comb","SeuratProject",9738.18634200001,4019,"T cell",0.598810898144811,"T cell",-4.01782920120337,7.15343375973691
"cy79.p5.CD45.pos.PD1.pos.F02.S638.comb","SeuratProject",10246.7210668,3930,"T cell",0.554845091227269,"T cell",-3.03564156741185,6.44867741642899
"cy79.p4.CD45.pos.PD1.pos.G05.S365.comb","SeuratProject",8079.35335909999,3374,"T cell",0.518578750375467,"T cell",-11.7202300946056,2.28053346974408
"cy80.CD45.neg.H05.S953.comb","SeuratProject",12666.565026,3456,"Endo. cell",0.760752370002445,"Endo cell",-41.8927012596614,-7.02522685700768
"cy82.CD45.pos.1.C12.S516.comb","SeuratProject",11978.4752262,5115,"CAF cell",0.642123147908451,"CAF cell",-8.7863317449585,37.1298033267601
"cy79.p4.CD45.pos.PD1.pos.F02.S350.comb","SeuratProject",8676.95917359999,3580,"T cell",0.526903861440454,"T cell",20.7904648095596,-6.5454686732091
"cy82.CD45.pos.1.H09.S573.comb","SeuratProject",7415.26920180001,3235,"T cell",0.5309236032492,"T cell",-1.66829068222613,-16.682860219309
"cy79.p5.CD45.pos.PD1.pos.D04.S616.comb","SeuratProject",9147.73185250001,3238,"T cell",0.538880708231287,"T cell",-4.11899573720468,4.01575423647159
"cy79.p5.CD45.pos.PD1.pos.G08.S656.comb","SeuratProject",9886.0933075,3585,"T cell",0.512399649285338,"T cell",-1.58335837242689,10.8870505301552
"cy79.p4.CD45.pos.PD1.pos.D06.S330.comb","SeuratProject",8528.4366055,3602,"T cell",0.573121420271719,"T cell",-1.56003094017751,-9.77818979165974
"cy79.p5.CD45.pos.PD1.pos.E10.S634.comb","SeuratProject",9353.64860549999,2381,"T cell",0.658707133694577,"T cell",-8.17241328699784,5.04898425558709
"cy79.p5.CD45.pos.PD1.pos.E01.S625.comb","SeuratProject",13103.1350864,6172,"T cell",0.173882830269412,"T cell",-2.42297477666954,25.891663904631
"cy80.CD45.neg.C10.S898.comb","SeuratProject",10393.2147465,3345,"B cell",0.515639952663893,"B cell",14.3836880572546,21.7711210535782
"cy82.CD45.pos.1.F01.S541.comb","SeuratProject",7418.25223780001,3126,"B cell",0.499586184824601,"B cell",19.2875525408164,30.9229611774382
"cy79.p4.CD45.pos.PD1.pos.G03.S363.comb","SeuratProject",7474.3591609,3388,"T cell",0.557691145022073,"T cell",-1.46820678209847,-3.00040634721689
"cy79.p5.CD45.pos.PD1.pos.F03.S639.comb","SeuratProject",9442.77808139999,3528,"T cell",0.554761851845454,"T cell",-2.83659155764701,5.76166870107651
"cy79.p4.CD45.pos.PD1.pos.E01.S337.comb","SeuratProject",8596.81937350001,3608,"T cell",0.57108101776836,"T cell",-4.86694676736158,-6.34147460369576
"cy79.p4.CD45.pos.PD1.pos.F03.S351.comb","SeuratProject",10333.2858918,4029,"T cell",0.567648656518555,"T cell",13.4590831537532,23.7390170199307
"cy82.CD45.pos.1.D06.S522.comb","SeuratProject",6905.70470050001,2149,"CAF cell",0.739534111186251,"CAF cell",-9.12734487668904,35.2753984499795
"cy80.CD45.neg.A04.S868.comb","SeuratProject",12722.8305089,5125,"Endo. cell",0.764436685903288,"Endo cell",-40.7403606251954,-8.50494573222112
"cy79.p4.CD45.pos.PD1.pos.G12.S372.comb","SeuratProject",9813.94203409999,3367,"T cell",0.548614253722348,"T cell",3.7385362581868,7.02880086540258
"cy79.p4.CD45.pos.PD1.pos.H03.S375.comb","SeuratProject",8750.82690399998,3315,"T cell",0.601715159268869,"T cell",-4.58578319054634,3.17759222549432
"cy79.p5.CD45.pos.PD1.pos.B01.S589.comb","SeuratProject",10044.4062616,3515,"T cell",0.515151073939992,"T cell",-10.6437552017979,12.50171104975
"cy82.CD45.pos.3.A07.S7.comb","SeuratProject",6602.96111000001,2431,"NK cell",0.525869997032984,"NK cell",-17.5683058204396,-4.40785837734771
"cy79.p5.CD45.pos.PD1.pos.D06.S618.comb","SeuratProject",10619.2922499,3991,"T cell",0.538403254624857,"T cell",-8.19822255596535,12.4965190166199
"cy79.p5.CD45.pos.PD1.pos.C05.S605.comb","SeuratProject",10136.6741875,3482,"T cell",0.564663804555774,"T cell",-9.00217847167822,10.4541110466842
"cy79.p5.CD45.pos.PD1.pos.D01.S613.comb","SeuratProject",8079.96737100001,2361,"T cell",0.628373243884572,"T cell",-16.2468181642723,-0.665934026125546
"cy79.p4.CD45.pos.PD1.pos.F12.S360.comb","SeuratProject",6255.15245800001,2099,"T cell",0.593470573408317,"T cell",-18.6910410595175,-5.89671094355752
"cy82.CD45.pos.3.H10.S94.comb","SeuratProject",10628.7511313,3046,"T cell",0.551488168590119,"T cell",-10.29209360739,10.8291642900293
"cy79.p4.CD45.pos.PD1.pos.H07.S379.comb","SeuratProject",9898.17027199998,3691,"T cell",0.586993692035141,"T cell",-2.6183563013844,7.22437796925451
"cy79.p4.CD45.pos.PD1.pos.C09.S321.comb","SeuratProject",8544.27180600003,3424,"T cell",0.522917424127775,"T cell",-7.92862663784854,0.269342093659122
"cy82.CD45.pos.1.G10.S562.comb","SeuratProject",8793.71505439998,3927,"T cell",0.567811696731141,"T cell",0.657412055197814,-3.65154210759938
"cy82.CD45.pos.3.B12.S24.comb","SeuratProject",14239.5001533,5658,"Macro. cell",0.804904488778347,"Macro cell",29.5629930944328,-25.3676575726304
"cy79.p5.CD45.pos.PD1.pos.E06.S630.comb","SeuratProject",10404.6792753,3812,"T cell",0.71715448838115,"T cell",-12.3360155473734,11.2093200677791
"cy79.p5.CD45.pos.PD1.pos.B10.S598.comb","SeuratProject",8427.8572,2084,"T cell",0.617285396647584,"T cell",-14.1159935158623,2.91188674877832
"cy79.p4.CD45.pos.PD1.pos.E11.S347.comb","SeuratProject",10833.6786819,3999,"T cell",0.676877547512626,"T cell",-4.25540848408339,-5.24624447664384
"cy79.p5.CD45.pos.PD1.pos.A03.S579.comb","SeuratProject",10874.0204028,3773,"T cell",0.569327761543763,"T cell",27.8742980276368,-4.447509004161
"cy79.p4.CD45.pos.PD1.pos.F10.S358.comb","SeuratProject",7927.027162,2966,"T cell",0.543878048752156,"T cell",-12.9119636770583,1.93175732898868
"cy82.CD45.pos.3.C07.S31.comb","SeuratProject",6519.95283900002,2047,"T cell",0.504329012247311,"T cell",-22.252408821669,-8.32474370144666
"cy79.p4.CD45.pos.PD1.pos.F05.S353.comb","SeuratProject",8900.40702300001,3110,"T cell",0.500686887417917,"T cell",-9.88200211487819,6.76155434773756
"cy79.p4.CD45.pos.PD1.pos.F11.S359.comb","SeuratProject",8752.01922810001,3747,"T cell",0.554398233469742,"T cell",-6.49911748661033,2.35022237788961
"cy79.p5.CD45.pos.PD1.pos.C02.S602.comb","SeuratProject",9485.16092829998,3965,"T cell",0.640597281094786,"T cell",-6.39016066579481,7.78360823468648
"cy81.Bulk.CD45.neg.E03.S147.comb","SeuratProject",9120.7846201,3588,"Endo. cell",0.834620298722713,"Endo cell",-39.1468841833284,-7.34372799305678
"cy79.p4.CD45.pos.PD1.pos.A08.S296.comb","SeuratProject",9096.55000000001,3474,"T cell",0.529099675414136,"T cell",15.4817853976786,-14.8835855392933
"cy79.p4.CD45.pos.PD1.pos.F09.S357.comb","SeuratProject",8648.740101,3364,"T cell",0.620249682637739,"T cell",-8.95806327044331,3.39659593536703
"cy79.p5.CD45.pos.PD1.pos.B03.S591.comb","SeuratProject",10069.909397,3305,"T cell",0.587309073494372,"T cell",-6.59928262170333,12.9910735618457
"cy79.p5.CD45.pos.PD1.pos.G07.S655.comb","SeuratProject",8563.43714,2495,"T cell",0.500885759814472,"T cell",-11.8699551358394,3.28343018897722
"cy79.p5.CD45.pos.PD1.pos.D05.S617.comb","SeuratProject",8989.53353750004,3085,"T cell",0.601027379533104,"T cell",-10.0060639627592,5.52627921474382
"cy79.p5.CD45.pos.PD1.pos.A08.S584.comb","SeuratProject",10270.449427,3791,"T cell",0.596311164606863,"T cell",-4.91766225914031,8.14450432504757
"cy79.p4.CD45.pos.PD1.pos.G11.S371.comb","SeuratProject",9532.25490789999,3882,"T cell",0.54009695141953,"T cell",-9.71166684983437,6.67161792063175
"cy79.p4.CD45.pos.PD1.pos.A02.S290.comb","SeuratProject",6233.71532800001,2631,"T cell",0.559780905108658,"T cell",-18.8424500169268,-6.19080239417038
"cy79.p4.CD45.pos.PD1.pos.E08.S344.comb","SeuratProject",8280.4759381,3208,"T cell",0.583720140624076,"T cell",-12.3460725744346,2.87505211341788
"cy79.p4.CD45.pos.PD1.pos.G04.S364.comb","SeuratProject",8717.1887924,3695,"T cell",0.494531972030025,"T cell",-0.563368172794559,-1.16631153337657
"cy82.CD45.pos.3.B08.S20.comb","SeuratProject",9611.86384799996,2724,"NK cell",0.584944146890188,"NK cell",-5.67799003407092,-1.44350363982082
"cy79.p5.CD45.pos.PD1.pos.H01.S661.comb","SeuratProject",9537.15121959996,4330,"T cell",0.544638658982349,"T cell",-3.0444503246526,5.91715061922882
"cy79.p4.CD45.pos.PD1.pos.D09.S333.comb","SeuratProject",8352.6168915,3141,"T cell",0.53582117727698,"T cell",-10.1834997168123,2.62588612304588
"cy79.p5.CD45.pos.PD1.pos.H04.S664.comb","SeuratProject",8634.86057359998,3511,"T cell",0.61830134392021,"T cell",-5.0946432478296,1.53374804559602
"cy79.p4.CD45.pos.PD1.pos.A07.S295.comb","SeuratProject",8210.20592800001,2787,"T cell",0.547034359196047,"T cell",-13.6929594507808,2.15312391333004
"cy79.p4.CD45.pos.PD1.pos.H12.S384.comb","SeuratProject",9038.9948266,2064,"T cell",0.502351426862864,"T cell",-8.37536724145203,4.66741420208552
"cy79.p4.CD45.pos.PD1.pos.H08.S380.comb","SeuratProject",9573.54294760001,3762,"T cell",0.552613532456105,"T cell",-4.81501555730483,-5.9070318053885
"cy79.p4.CD45.pos.PD1.pos.E03.S339.comb","SeuratProject",6614.37299680001,2659,"T cell",0.522669062552807,"T cell",-17.7668845516635,-4.91403202174748
"cy79.p5.CD45.pos.PD1.pos.A11.S587.comb","SeuratProject",9509.75781199994,3327,"T cell",0.533538749670974,"T cell",-2.25610119394325,-7.96616204893333
"cy79.p5.CD45.pos.PD1.pos.A02.S578.comb","SeuratProject",9348.58413199997,2876,"T cell",0.522526028051652,"T cell",-9.51901968225914,6.23249804140062
"cy79.p4.CD45.pos.PD1.pos.H02.S374.comb","SeuratProject",9824.70052000003,4143,"T cell",0.58129899861097,"T cell",-3.11742921394009,-4.19536334391136
"cy82.CD45.pos.1.C04.S508.comb","SeuratProject",5949.14554710002,2566,"T cell",0.537648744418567,"T cell",-17.5076160781115,-9.45855981261069
"cy79.p5.CD45.pos.PD1.pos.B02.S590.comb","SeuratProject",9046.00719650002,3179,"T cell",0.575257220940576,"T cell",-5.37803158624603,1.85996619311977
"cy79.p4.CD45.pos.PD1.pos.B06.S306.comb","SeuratProject",7993.148813,3221,"T cell",0.518679740266312,"T cell",-1.16428198829069,-10.0156036617514
"cy79.p5.CD45.pos.PD1.pos.D10.S622.comb","SeuratProject",10048.5984526,3237,"T cell",0.572801971578047,"T cell",-9.61354556073064,10.5465618602065
"cy79.p5.CD45.pos.PD1.pos.B05.S593.comb","SeuratProject",9373.21046250002,2904,"T cell",0.555722128473049,"T cell",-12.203459852657,10.5952102469485
"cy79.p4.CD45.pos.PD1.pos.C02.S314.comb","SeuratProject",9587.58629670001,3865,"T cell",0.555826375515687,"T cell",-10.4159389395717,7.69727849709629
"cy79.p4.CD45.pos.PD1.pos.H01.S373.comb","SeuratProject",8872.1570956,3700,"T cell",0.602197428940508,"T cell",-3.99756234676417,3.71471433419424
"cy79.p5.CD45.pos.PD1.pos.D08.S620.comb","SeuratProject",9834.62961950001,3629,"T cell",0.537609570214937,"T cell",-3.98335856250712,7.05891516857753
"cy79.p4.CD45.pos.PD1.pos.D07.S331.comb","SeuratProject",10248.410527,3809,"T cell",0.488579891345417,"T cell",-10.87192455319,12.7327636831385
"cy79.p4.CD45.pos.PD1.pos.E02.S338.comb","SeuratProject",10767.3620089,3962,"T cell",0.550784248903931,"T cell",-3.27988156360381,-6.18456671187117
"cy79.p5.CD45.pos.PD1.pos.D11.S623.comb","SeuratProject",9082.15169350002,2420,"T cell",0.507547844051575,"T cell",-9.85633463126067,5.7246948947709
"cy79.p4.CD45.pos.PD1.pos.D05.S329.comb","SeuratProject",5519.9987074,2726,"T cell",0.452483837748087,"T cell",-18.8556089043094,-5.77946876085366
