"","weight","set"
"RHBDF1",0.00126388646482151,"Other"
"RHBDF2",0.000959072038881324,"Other"
"RHBDL1",-0.000247298533115923,"Other"
"RHBDL2",0.00201568739594148,"Other"
"RHCE",0.00753713297929872,"Other"
"RHCG",0.0142307792486326,"Other"
"RHEB",-0.000193114204021097,"Other"
"RHEBL1",-0.000453321665853418,"Other"
"RHNO1",-0.00139645807059824,"Other"
"RHOA",0.000221730703409649,"Other"
"RHOB",0.000623485143731211,"Other"
"RHOBTB1",-0.000248760514195065,"Other"
"RHOBTB2",-0.00116360575594546,"Other"
"RHOBTB3",-0.00150696361172573,"Other"
"RHOC",0.000621612079223013,"Other"
"RHOD",0.000885843453225559,"Other"
"RHOF",0.00065652446649181,"Other"
"RHOG",-0.00140238591748279,"Other"
"RHOJ",-0.00506674662751305,"Other"
"RHOQ",0.00219563178485802,"Other"
"RHOT1",0.000237629142216057,"Other"
"RHOT2",-0.000202143991920443,"Other"
"RHOU",0.000673305771024567,"Other"
"RHPN1",0.00936953030908402,"Other"
"RHPN2",-0.00170043980230413,"Other"
"RIBC2",-0.009297806190778,"Other"
"RIC1",-4.10424408119666e-05,"Other"
"RIC8A",0.000271555187972644,"Other"
"RIC8B",-0.000495933347660086,"Other"
"RICTOR",0.000633132058216522,"Other"
"RIDA",0.00114642311869577,"Other"
"RIF1",-0.00116411916518603,"Other"
"RILP",0.00127918947052927,"Other"
"RILPL1",0.00083042564225816,"Other"
"RILPL2",-0.00143992560137942,"Other"
"RIMKLB",0.000863992064656408,"Other"
"RIMS1",-0.00058113872930695,"Other"
"RIMS2",-0.00126948438381822,"Other"
"RIMS3",0.00310455228204029,"Other"
"RIN1",-0.000871284779886143,"Other"
"RIN2",-0.000523141143669502,"Other"
"RIN3",-0.00129506297810072,"Other"
"RING1",-0.000477343390263577,"Other"
"RINL",0.00139673962020088,"Other"
"RINT1",-0.000481821249367539,"Other"
"RIOK1",-0.000567298685134857,"Other"
"RIOK2",-0.000245353409801274,"Other"
"RIOK3",0.0017004892739528,"Other"
"RIOX1",-0.000746208708982193,"Other"
"RIOX2",1.38028229020839e-05,"Other"
"RIPK1",-0.000573600188119468,"Other"
"RIPK2",0.00138748043980932,"Other"
"RIPK3",-0.00221167272140075,"Other"
"RIPK4",0.00126229287155747,"Other"
"RIPOR1",7.51610052930587e-05,"Other"
"RIPOR2",-0.00165161338757938,"Other"
"RIPOR3",0.00215821909252807,"Other"
"RIT1",0.000725381764031246,"Other"
"RITA1",-0.000762628210737047,"Other"
"RLF",0.000189927392552508,"Other"
"RLIM",2.36713635865561e-05,"Other"
"RMC1",-0.000121275735052521,"Other"
"RMDN1",0.00110837079230734,"Other"
"RMDN2",0.000831005137368202,"Other"
"RMDN3",0.00147615862855885,"Other"
"RMI1",-0.00210950069882766,"Other"
"RMI2",-0.000932498425132898,"Other"
"RMND1",-1.40117034742044e-05,"Other"
"RMND5A",3.47604097222395e-06,"Other"
"RMND5B",-0.00132581983934334,"Other"
"RNASE1",0.00219482319784387,"Other"
"RNASE4",0.000856179921100786,"Other"
"RNASE7",0.0102677203001681,"Other"
"RNASEH1",-0.000216213453769565,"Other"
"RNASEH2A",-0.00228946535783348,"Other"
"RNASEH2B",-0.000660205580122408,"Other"
"RNASEH2C",0.00134989532611122,"Other"
"RNASEK",0.000831028461239166,"Other"
"RNASEK-C17orf49",0.00112970233935308,"Other"
"RNASEL",0.000258243463838867,"Other"
"RNASET2",0.000408782072500997,"Other"
"RND2",-0.00447768916663493,"Other"
"RND3",0.00236062093756466,"Other"
"RNF10",0.000537883953250257,"Other"
"RNF103",0.000795393359972313,"Other"
"RNF103-CHMP3",-0.0057594851536425,"Other"
"RNF11",0.00225696065916535,"Other"
"RNF111",0.000198760141266951,"Other"
"RNF112",0.00724854182745025,"Other"
"RNF113A",-0.000249374229011142,"Other"
"RNF114",0.000532532036939395,"Other"
"RNF115",0.000177521601705255,"Other"
"RNF121",0.000433254756339542,"Other"
"RNF122",0.000346405747478149,"Other"
"RNF123",0.00023958029613234,"Other"
"RNF125",0.00608793495914076,"Other"
"RNF128",-0.000486397359065067,"Other"
"RNF13",0.00125819059585625,"Other"
"RNF130",0.00163592687259659,"Other"
"RNF135",-0.000173235782982659,"Other"
"RNF138",-0.000724323169775569,"Other"
"RNF139",0.000751465481519774,"Other"
"RNF14",0.00127915020687852,"Other"
"RNF141",0.000780600017536587,"Other"
"RNF144A",-0.00531278455998857,"Other"
"RNF144B",0.00432387638412045,"Other"
"RNF145",-4.84932587069776e-06,"Other"
"RNF146",0.00154943575752483,"Other"
"RNF149",0.00181714794259228,"Other"
"RNF150",-0.000606922058860074,"Other"
"RNF152",-0.000485094943412491,"Other"
"RNF157",0.00649187561483944,"Other"
"RNF166",0.000314820467321161,"Other"
"RNF167",0.000343965514805946,"Other"
"RNF168",-0.00163275400633678,"Other"
"RNF169",-0.000190979669659994,"Other"
"RNF170",0.00145166422357428,"Other"
"RNF175",-0.00209530160586345,"Other"
"RNF180",-0.006386898192569,"Other"
"RNF181",0.00082616501595495,"Other"
"RNF182",0.000334690807249589,"Other"
"RNF185",-5.72048601117094e-05,"Other"
"RNF187",6.20979547332632e-06,"Other"
"RNF19A",0.000654505043167114,"Other"
"RNF19B",0.000479028814980916,"Other"
"RNF2",-0.000662195389457725,"Other"
"RNF20",-2.68877045056253e-05,"Other"
"RNF207",-0.00326112627238038,"Other"
"RNF208",-0.000792389462062913,"Other"
"RNF212",-0.00609569431079397,"Other"
"RNF214",-0.000781382113526802,"Other"
"RNF215",0.0012485154433619,"Other"
"RNF216",-0.000750035474920712,"Other"
"RNF217",-0.000413558798985666,"Other"
"RNF219",-0.000467057848120783,"Other"
"RNF220",-0.000428141778040487,"Other"
"RNF223",0.00690144015675778,"Other"
"RNF225",0.000560272281763819,"Other"
"RNF227",0.000549317461738188,"Other"
"RNF24",-0.00038974290172338,"Other"
"RNF25",-0.000534235165344547,"Other"
"RNF26",-0.00189149501983714,"Other"
"RNF31",0.000841318804981557,"Other"
"RNF32",0.00341865522144243,"Other"
"RNF34",-0.000993749639925921,"Other"
"RNF38",-0.00034449636469608,"Other"
"RNF39",-1.05970044849875e-05,"Other"
"RNF4",-0.000192802637969114,"Other"
"RNF40",-0.000221080512059632,"Other"
"RNF41",0.000217969615028246,"Other"
"RNF43",-0.00614807034791964,"Other"
"RNF44",0.000650448740905744,"Other"
"RNF5",-0.000504448007721768,"Other"
"RNF6",0.000368475023820954,"Other"
"RNF7",-0.000502049665308535,"Other"
"RNF8",-0.000755869731046067,"Other"
"RNFT1",0.000934182630352222,"Other"
"RNGTT",-0.000111052187042516,"Other"
"RNH1",0.000618998887035012,"Other"
"RNLS",-0.000862451515465813,"Other"
"RNMT",0.000577457102325508,"Other"
"RNPC3",0.00134785398148516,"Other"
"RNPEP",-5.12410542489286e-05,"Other"
"RNPEPL1",-6.09758463867673e-05,"Other"
"RNPS1",-0.000622143285628081,"Other"
"RO60",0.00139943715367341,"Other"
"ROBO1",-0.000111851331955089,"Other"
"ROBO2",0.00144771873802348,"Other"
"ROBO3",-0.000151600354071093,"Other"
"ROBO4",0.00122717861898556,"Other"
"ROCK1",0.000129904864178662,"Other"
"ROCK2",-0.000564253041252588,"Other"
"ROGDI",0.000543615999711803,"Other"
"ROM1",-0.000355151479625711,"Other"
"ROMO1",-6.4922132754885e-05,"Other"
"ROPN1",0.00329670368570907,"Other"
"ROPN1B",0.00782603423311451,"Other"
"ROR1",0.00162738638328391,"Other"
"ROR2",-0.00365286884520761,"Other"
"RORA",0.00187461018484338,"Other"
"RP1",0.0101827240474371,"Other"
"RP2",0.000597063015138623,"Other"
"RP9",-0.000380724997303117,"Other"
"RPA1",-0.000732512352143745,"Other"
"RPA2",-0.000133311415352806,"Other"
"RPA3",-0.000787437628525178,"Other"
"RPAIN",-0.000229121011821584,"Other"
"RPAP1",-0.000537632028377967,"Other"
"RPAP2",-0.000540513105643779,"Other"
"RPAP3",-9.44971402840229e-05,"Other"
"RPE",0.00115111981924972,"Other"
"RPEL1",0.000446400119561502,"Other"
"RPF1",-0.000672107736655902,"Other"
"RPF2",-0.00056423884366947,"Other"
"RPGR",0.000544257853512762,"Other"
"RPGRIP1L",0.000693629320571841,"Other"
"RPH3AL",0.0016063597723961,"Other"
"RPIA",-0.00115454329492748,"Other"
"RPL10",-0.000936445148661786,"Other"
"RPL10A",-0.000348574958098526,"Other"
"RPL11",-6.84489760121138e-05,"Other"
"RPL12",-0.000709139308504351,"Other"
"RPL13",3.27861316513618e-05,"Other"
"RPL13A",-0.000176354315894149,"Other"
"RPL14",-0.000549205646001425,"Other"
"RPL15",0.000459580679353799,"Other"
"RPL17",-0.000607725676555554,"Other"
"RPL17-C18orf32",0.00235080888311273,"Other"
"RPL18",-0.000139818578458187,"Other"
"RPL18A",-0.0008805718672873,"Other"
"RPL19",-0.00022999735882468,"Other"
"RPL21",-0.00128792831347571,"Other"
"RPL22",0.000108430216795847,"Other"
"RPL22L1",-0.00173835467340964,"Other"
"RPL23",0.000704465055754404,"Other"
"RPL23A",-0.000280440128182092,"Other"
"RPL24",-0.000180371126963807,"Other"
"RPL26",0.00103644288729962,"Other"
"RPL26L1",-0.00142914107614027,"Other"
"RPL27",-0.000141630168237985,"Other"
"RPL27A",-0.000381619440819816,"Other"
"RPL28",-5.51504577990268e-05,"Other"
"RPL29",0.000319774312416772,"Other"
"RPL3",-0.000663693166195247,"Other"
"RPL30",0.000389854760711134,"Other"
"RPL31",0.000458419571139699,"Other"
"RPL32",0.000523022240912312,"Other"
"RPL34",0.000328405912044425,"Other"
"RPL35",9.64679664531241e-05,"Other"
"RPL35A",0.000380869550564955,"Other"
"RPL36",-0.000144913612423908,"Other"
"RPL36A",-0.000469068183964928,"Other"
"RPL36A-HNRNPH2",-0.00476074635640386,"Other"
"RPL36AL",-0.000343949111990389,"Other"
"RPL37",1.88065299506184e-05,"Other"
"RPL37A",0.000690014029099617,"Other"
"RPL38",0.000354629246173821,"Other"
"RPL39",-9.46573663403039e-05,"Other"
"RPL39L",-0.0010379437478543,"Other"
"RPL4",-0.000472874719966018,"Other"
"RPL41",0.000270050133050573,"Other"
"RPL5",0.000120235805272358,"Other"
"RPL7",-0.000856780985930906,"Other"
"RPL7A",-0.000645741604350714,"Other"
"RPL7L1",0.000286676313503042,"Other"
"RPL8",-0.000252433819215817,"Other"
"RPL9",-0.000414709841918787,"Other"
"RPLP0",7.76772920308573e-05,"Other"
"RPLP1",-0.00130727108787142,"Other"
"RPLP2",0.000214787547614614,"Other"
"RPN1",0.000989751472615289,"Other"
"RPN2",0.0015601865192107,"Other"
"RPP14",0.000149995884565515,"Other"
"RPP21",-0.000290540888590947,"Other"
"RPP25",-0.00073889502352769,"Other"
"RPP25L",-0.000533179182450169,"Other"
"RPP30",-3.04433167363742e-05,"Other"
"RPP38",-5.11383792155895e-05,"Other"
"RPP40",-0.000432922146195882,"Other"
"RPRD1A",0.000612740624081965,"Other"
"RPRD1B",-0.000130706149191119,"Other"
"RPRD2",-0.00088391742053141,"Other"
"RPRM",-0.0082721043035891,"Other"
"RPS10",-0.000714685773157888,"Other"
"RPS10-NUDT3",-0.00367251914164955,"Other"
"RPS11",-7.23824237590314e-05,"Other"
"RPS12",-0.000194468655820286,"Other"
"RPS13",0.000175801869068632,"Other"
"RPS14",0.000441817089101756,"Other"
"RPS15",-0.000627987023230349,"Other"
"RPS15A",0.00057148249982705,"Other"
"RPS16",-0.00280628429581907,"Other"
"RPS17",-0.000923517179499812,"Other"
"RPS18",0.000102101510913942,"Other"
"RPS19",0.000785124291415555,"Other"
"RPS19BP1",-0.000184913172453229,"Other"
"RPS2",-0.00151384150791744,"Other"
"RPS20",-2.74684031616574e-05,"Other"
"RPS21",-0.000309282739326428,"Other"
"RPS23",-0.000708128183650047,"Other"
"RPS24",0.00131094750240637,"Other"
"RPS25",-0.000470457047982913,"Other"
"RPS26",-0.00155086934626045,"Other"
"RPS27",-0.00189046566111145,"Other"
"RPS27A",-0.000482577777031591,"Other"
"RPS27L",0.00321699325229263,"Other"
"RPS28",-0.000639085043126899,"Other"
"RPS29",0.000468103262410889,"Other"
"RPS3",-0.000903787269932558,"Other"
"RPS3A",-0.00072581797648477,"Other"
"RPS4X",-0.000292231566304834,"Other"
"RPS4Y1",0.00284692719210151,"Other"
"RPS5",-0.000274188607754346,"Other"
"RPS6",0.000355205055587316,"Other"
"RPS6KA1",-0.00149166852089761,"Other"
"RPS6KA2",0.000315595611443541,"Other"
"RPS6KA3",-0.000385836795767396,"Other"
"RPS6KA4",0.000330210192979117,"Other"
"RPS6KA5",-0.000216544556786264,"SenMayo"
"RPS6KA6",-0.00134417859972065,"Other"
"RPS6KB1",-0.00014901231331654,"Other"
"RPS6KB2",-0.000190958114049411,"Other"
"RPS6KC1",-1.08753703380235e-05,"Other"
"RPS6KL1",0.00493384023472287,"Other"
"RPS7",-0.000761643695471522,"Other"
"RPS8",-0.000300529832999256,"Other"
"RPS9",-0.00039849267481978,"Other"
"RPSA",-0.00174488274309292,"Other"
"RPTOR",-0.000890690002173646,"Other"
"RPUSD1",-0.000285574927069008,"Other"
"RPUSD2",-0.00110093618133604,"Other"
"RPUSD3",-0.000989217421075625,"Other"
"RPUSD4",-0.00121681264843127,"Other"
"RRAD",0.00683044255693127,"Other"
"RRAGA",-0.000579079732978489,"Other"
"RRAGB",0.000444515336239798,"Other"
"RRAGC",0.000608815017673368,"Other"
"RRAGD",0.0198957206609558,"Other"
"RRAS",0.00165087998588753,"Other"
"RRAS2",0.00259333965944373,"Other"
"RRBP1",-0.000115367372535988,"Other"
"RREB1",-0.000368095159591469,"Other"
"RRM1",-0.00156075950211447,"Other"
"RRM2",-0.00308463054249313,"Other"
"RRM2B",0.00493104012909395,"Other"
"RRN3",0.00102462482108144,"Other"
"RRNAD1",0.00018264020199338,"Other"
"RRP1",-0.000168671237889502,"Other"
"RRP12",0.000533475789215636,"Other"
"RRP15",-0.000601319247614174,"Other"
"RRP1B",-0.000879950375172056,"Other"
"RRP36",-0.0010886384111219,"Other"
"RRP7A",-0.000625192915664796,"Other"
"RRP8",-0.000620420411731381,"Other"
"RRP9",-0.00101535923414761,"Other"
"RRS1",-0.000670387328194352,"Other"
"RSAD1",-0.000606212756766048,"Other"
"RSAD2",0.00442357594967156,"Other"
"RSBN1",0.00084502007512285,"Other"
"RSBN1L",-0.000978913043333382,"Other"
"RSC1A1",-0.00215801386318472,"Other"
"RSF1",-0.00061156975620355,"Other"
"RSKR",0.000204979648534671,"Other"
"RSL1D1",-0.000515549785964764,"Other"
"RSL24D1",0.00017102555756728,"Other"
"RSPH3",0.00159555461402805,"Other"
"RSPH9",-0.000654029170845497,"Other"
"RSPO3",0.0052399525636683,"Other"
"RSPO4",0.00374107665860149,"Other"
"RSPRY1",0.000545298466022379,"Other"
"RSRC1",0.000338811235163675,"Other"
"RSRC2",0.00023505189817352,"Other"
"RSRP1",0.00198632205076861,"Other"
"RSU1",-0.000332963053825326,"Other"
"RTCA",0.00109647831235037,"Other"
"RTCB",-0.000214101317294521,"Other"
"RTEL1",-0.00100763651361348,"Other"
"RTEL1-TNFRSF6B",7.13393787771137e-05,"Other"
"RTF1",-0.000587585456534797,"Other"
"RTF2",0.000251462654479312,"Other"
"RTKN",-0.000286991994341462,"Other"
"RTKN2",-0.00530696609393973,"Other"
"RTL1",-0.00120907503555411,"Other"
"RTL10",0.000155649167038479,"Other"
"RTL5",0.000667758811322813,"Other"
"RTL6",-0.000789877425475836,"Other"
"RTL8A",-0.00148817299751256,"Other"
"RTL8B",-0.000921896114873706,"Other"
"RTL8C",0.000709643459038979,"Other"
"RTN1",-0.00434953329382489,"Other"
"RTN2",0.00022639554491407,"Other"
"RTN3",-0.000620741482040057,"Other"
"RTN4",0.00210284120339595,"Other"
"RTN4IP1",-0.0012307761499059,"Other"
"RTN4R",-0.00585423593873416,"Other"
"RTN4RL1",-0.0022708673030033,"Other"
"RTN4RL2",-0.00766109707166859,"Other"
"RTP4",0.00213221421693171,"Other"
"RTRAF",0.000498147960834542,"Other"
"RTTN",-0.000747663056794971,"Other"
"RUBCN",0.000220375836592657,"Other"
"RUBCNL",0.0113325105993716,"Other"
"RUFY1",0.000868387145415207,"Other"
"RUFY2",0.000985876924433937,"Other"
"RUFY3",0.000855358922627642,"Other"
"RUNDC1",7.84345593523424e-05,"Other"
"RUNDC3A",0.0034854956713663,"Other"
"RUNDC3B",0.00376426826763736,"Other"
"RUNX1",0.000315409711248566,"Other"
"RUNX1T1",0.00515478753016833,"Other"
"RUNX2",-0.00127556181337997,"Other"
"RUNX3",0.00568359243737343,"Other"
"RUSC1",-0.000798612139181508,"Other"
"RUSC2",-4.57033333106501e-05,"Other"
"RUVBL1",-0.000870938105609522,"Other"
"RUVBL2",-0.000784113758333633,"Other"
"RWDD1",-0.000261871042504151,"Other"
"RWDD2A",0.0014551945050117,"Other"
"RWDD2B",-0.000594001208329558,"Other"
"RWDD3",0.000932498091422212,"Other"
"RWDD4",0.000194321595660336,"Other"
"RXFP1",0.0130072803600325,"Other"
"RXRA",-0.000751447303798235,"Other"
"RXRB",0.000227866695027968,"Other"
"RXRG",-0.00137642760001282,"Other"
"RXYLT1",-2.50733794742093e-06,"Other"
"RYBP",0.000224696323289062,"Other"
"RYK",0.000204797338261551,"Other"
"RYR1",0.0107876377374882,"Other"
"RYR3",-0.000552597644401983,"Other"
"S100A1",0.000862661040178941,"Other"
"S100A10",-0.000581422321879395,"Other"
"S100A11",-4.66208061937798e-05,"Other"
"S100A12",0.00417735941919177,"Other"
"S100A13",-0.000446377988623688,"Other"
"S100A14",0.00302012666368317,"Other"
"S100A16",-0.00027631876578377,"Other"
"S100A2",-0.000758113274623101,"Other"
"S100A3",-0.00232085260687345,"Other"
"S100A4",-0.00264374462990815,"Other"
"S100A5",-0.0036915823648371,"Other"
"S100A6",0.0012084009282099,"Other"
"S100A7",0.00608601301778605,"Other"
"S100A8",-0.00823293650866123,"Other"
"S100A9",-0.00362279389922271,"Other"
"S100B",0.00393676923291706,"Other"
"S100P",0.00163400063094712,"Other"
"S100PBP",-0.0016473006199204,"Other"
"S1PR1",0.00232245866151118,"Other"
"S1PR2",-0.00145503185863073,"Other"
"S1PR3",0.000965692660449521,"Other"
"S1PR5",-0.0191592499380711,"Other"
"SAA1",0.00773509883137247,"Other"
"SAA2",0.0236022681004105,"Other"
"SAA2-SAA4",0.00193647091828867,"Other"
"SAAL1",-0.00157590762301595,"Other"
"SAC3D1",-0.00223187563393415,"Other"
"SACM1L",0.000753105350476846,"Other"
"SACS",-0.00206303384838486,"Other"
"SAE1",-0.00119912365914238,"Other"
"SAFB",-0.000896940267383636,"Other"
"SAFB2",-0.000266597408092352,"Other"
"SALL1",0.000665019925432343,"Other"
"SALL2",-0.00196641444319024,"Other"
"SALL4",-0.00198151511743962,"Other"
"SAMD1",-0.000477262173157579,"Other"
"SAMD10",-0.000751155692528227,"Other"
"SAMD11",-0.00150855220617773,"Other"
"SAMD12",0.0020912096470296,"Other"
"SAMD13",0.0030058276508055,"Other"
"SAMD14",-0.00140215318079855,"Other"
"SAMD3",-0.0195668467385295,"Other"
"SAMD4A",0.00207176319858053,"Other"
"SAMD4B",-0.000242802942876812,"Other"
"SAMD5",0.00152471776923648,"Other"
"SAMD8",0.00106791905376815,"Other"
"SAMD9",0.00151369543959906,"Other"
"SAMD9L",0.0026220517601729,"Other"
"SAMHD1",7.73028116059816e-06,"Other"
"SAMM50",-0.000289591880369853,"Other"
"SAP130",-0.00136281522953944,"Other"
"SAP18",0.000726205432233231,"Other"
"SAP25",-0.0104260593823131,"Other"
"SAP30",-0.00148608465291038,"Other"
"SAP30BP",-0.00050902975443058,"Other"
"SAP30L",0.000252732932360459,"Other"
"SAPCD1",-0.00805257231865063,"Other"
"SAPCD2",-0.00156444079633037,"Other"
"SAR1A",0.000573267116425586,"Other"
"SAR1B",0.000698473625020042,"Other"
"SARAF",0.00203806462877925,"Other"
"SARDH",-0.00877369210956215,"Other"
"SARM1",-3.82478657276832e-06,"Other"
"SARNP",0.000328842130720295,"Other"
"SARS",-0.000169109165238121,"Other"
"SARS2",-0.00108255532783279,"Other"
"SART1",-0.00080171855178311,"Other"
"SART3",-0.000898494098654702,"Other"
"SASH1",0.000129492835423905,"Other"
"SASS6",-0.00151957276287388,"Other"
"SAT1",0.00185826475937594,"Other"
"SAT2",-0.000217143020609816,"Other"
"SATB1",-0.00114381784162252,"Other"
"SATB2",-7.76839150721782e-05,"Other"
"SAV1",-0.000285413498527731,"Other"
"SAXO2",-0.00278450360400007,"Other"
"SAYSD1",-0.000611287661464684,"Other"
"SBDS",0.00135572395263135,"Other"
"SBF1",0.000609957865223913,"Other"
"SBF2",-0.00022222224697803,"Other"
"SBNO1",0.000160138560176351,"Other"
"SBNO2",4.97657741826686e-05,"Other"
"SBSN",-0.00173820325779897,"Other"
"SBSPON",-0.00330572300690975,"Other"
"SC5D",-0.000922875834997589,"Other"
"SCAF1",-4.36256087103926e-05,"Other"
"SCAF11",0.000120093789667007,"Other"
"SCAF4",-0.00079284705794656,"Other"
"SCAF8",-0.000821995551552497,"Other"
"SCAI",-0.000256194862664188,"Other"
"SCAMP1",0.00164962793486721,"Other"
"SCAMP2",-5.94791184478179e-06,"Other"
"SCAMP3",-6.15114013778044e-05,"Other"
"SCAMP4",0.000168472556440211,"SenMayo"
"SCAMP5",0.00372790832686803,"Other"
"SCAND1",-0.000414910928674565,"Other"
"SCAP",0.000426277922064466,"Other"
"SCAPER",-0.000627793068059764,"Other"
"SCARA3",-0.00311700048578149,"Other"
"SCARB1",-0.000403971897695401,"Other"
"SCARB2",0.000790841305341072,"Other"
"SCARF1",0.00467265217950586,"Other"
"SCARF2",-1.98799823539958e-05,"Other"
"SCART1",0.000728438294738423,"Other"
"SCCPDH",0.000471014811106895,"Other"
"SCD",-0.0058651286403818,"Other"
"SCD5",0.00201663050831728,"Other"
"SCEL",7.31654680513907e-05,"Other"
"SCFD1",0.000296485859540424,"Other"
"SCFD2",6.98858068414418e-05,"Other"
"SCG2",0.00396243333093563,"Other"
"SCG5",0.00323727060324775,"Other"
"SCHIP1",0.000579829576857231,"Other"
"SCIN",-0.00492775345556953,"Other"
"SCLT1",-0.00127119042106974,"Other"
"SCLY",-0.00245211885027862,"Other"
"SCMH1",-0.00150644826035027,"Other"
"SCML1",-0.00113746207224506,"Other"
"SCML2",-0.00462149803200147,"Other"
"SCN1A",0.0101058756836809,"Other"
"SCN1B",0.00257079976034509,"Other"
"SCN2A",0.00624478968041998,"Other"
"SCN3A",-0.0089493128935031,"Other"
"SCN4B",0.00676975578506013,"Other"
"SCN5A",-0.00173307084267119,"Other"
"SCN7A",-0.00356699930137882,"Other"
"SCN8A",0.000186290487104196,"Other"
"SCN9A",-0.00124725716107677,"Other"
"SCNM1",-0.000311076329033907,"Other"
"SCNN1A",0.00667952809611632,"Other"
"SCNN1B",0.0136873281580327,"Other"
"SCNN1D",-0.000430503475039119,"Other"
"SCO1",7.25369824401813e-05,"Other"
"SCO2",0.00165316105258126,"Other"
"SCOC",0.00117137481051676,"Other"
"SCP2",0.000931603845600811,"Other"
"SCPEP1",0.00103938947921481,"Other"
"SCRG1",0.00808592199216748,"Other"
"SCRIB",0.0002593071798927,"Other"
"SCRN1",0.000147388965956195,"Other"
"SCRN2",0.000703639588243516,"Other"
"SCRN3",0.00101567770311669,"Other"
"SCUBE2",-0.000671999579564405,"Other"
"SCUBE3",-7.50249285796192e-05,"Other"
"SCX",0.00525933499694639,"Other"
"SCYL1",0.000133614529575354,"Other"
"SCYL2",0.000431955417099527,"Other"
"SCYL3",-0.000980044122211641,"Other"
"SDAD1",0.000144456851891502,"Other"
"SDC1",-0.00054418575298657,"Other"
"SDC2",-0.000179956270058178,"Other"
"SDC3",0.000825932386723377,"Other"
"SDC4",0.000817388664953426,"Other"
"SDCBP",0.000426130560024873,"Other"
"SDCBP2",-0.000237209072492408,"Other"
"SDCCAG8",0.00091655415724171,"Other"
"SDE2",-0.000327607450572157,"Other"
"SDF2",0.00143129517583947,"Other"
"SDF2L1",-0.000624428646148359,"Other"
"SDF4",0.000845737337054195,"Other"
"SDHA",0.000261329953935865,"Other"
"SDHAF1",4.07899561471788e-05,"Other"
"SDHAF2",-0.000525987607808496,"Other"
"SDHAF3",-0.00172639595847981,"Other"
"SDHAF4",0.00118683487969541,"Other"
"SDHB",0.000557169220151167,"Other"
"SDHC",0.00079198139106696,"Other"
"SDHD",-0.000236842302527852,"Other"
"SDK1",0.00611066061255821,"Other"
"SDK2",-0.00255657568728468,"Other"
"SDR16C5",-0.00353524971863995,"Other"
"SDR39U1",-0.000404726008759462,"Other"
"SDR42E1",0.00402972733920612,"Other"
"SDR9C7",0.00459566454211483,"Other"
"SDSL",-9.40971217606324e-05,"Other"
"SEC11A",-0.000481989340800695,"Other"
"SEC11C",0.00090468824781105,"Other"
"SEC13",-0.000900167821664908,"Other"
"SEC14L1",-0.000476205008144848,"Other"
"SEC14L2",0.00101972821171702,"Other"
"SEC16A",-0.000844496343498878,"Other"
"SEC16B",0.00298080452583814,"Other"
"SEC22A",0.00040895628284487,"Other"
"SEC22B",0.00140924749202542,"Other"
"SEC22C",0.000277238490525553,"Other"
"SEC23A",0.000152064291685471,"Other"
"SEC23B",-0.000399697507318211,"Other"
"SEC23IP",-0.000348269462914217,"Other"
"SEC24A",0.000739359568115967,"Other"
"SEC24B",-0.000110329365723953,"Other"
"SEC24C",-7.54671748610174e-06,"Other"
"SEC24D",-0.000683308708800196,"Other"
"SEC31A",0.000501548947085313,"Other"
"SEC31B",0.00118414755170994,"Other"
"SEC61A1",-0.000166020601854179,"Other"
"SEC61A2",0.000218941495704001,"Other"
"SEC61B",-0.000400067041682845,"Other"
"SEC61G",0.00140425048279134,"Other"
"SEC62",0.00119517256453421,"Other"
"SEC63",0.000914930178238017,"Other"
"SECISBP2",-0.000406450386328106,"Other"
"SECISBP2L",0.00102218775518656,"Other"
"SECTM1",-0.00380598523176527,"Other"
"SEH1L",-0.00218924028552926,"Other"
"SEL1L",0.00147156999800144,"Other"
"SEL1L2",-0.00495716736021825,"Other"
"SEL1L3",-0.00204291603033307,"Other"
"SELENBP1",-0.00269990997233041,"Other"
"SELENOF",0.000239964970908066,"Other"
"SELENOH",0.000799382216982813,"Other"
"SELENOI",2.30533893107075e-05,"Other"
"SELENOK",0.000866670054400933,"Other"
"SELENOM",0.00283816905710911,"Other"
"SELENON",-0.000989326299514893,"Other"
"SELENOO",0.000488343954813422,"Other"
"SELENOP",-0.0046855586039303,"Other"
"SELENOS",0.000189964106487231,"Other"
"SELENOT",0.00110399019989364,"Other"
"SELENOW",0.00345966740045207,"Other"
"SELP",0.0057376241485146,"Other"
"SELPLG",0.00263179226229441,"SenMayo"
"SEM1",-0.00134179700132042,"Other"
"SEMA3A",0.00097935787141179,"Other"
"SEMA3B",-0.00107022106189798,"Other"
"SEMA3C",0.00202086167821464,"Other"
"SEMA3D",-2.16970889841889e-05,"Other"
"SEMA3E",-0.00664068128125113,"Other"
"SEMA3F",0.000482223225907168,"SenMayo"
"SEMA4A",-0.00118613008109607,"Other"
"SEMA4B",-0.00150533070965804,"Other"
"SEMA4C",-0.000811744745528737,"Other"
"SEMA4D",-0.00159771312179082,"Other"
"SEMA4F",0.0010860218094338,"Other"
"SEMA4G",-0.0013907942026801,"Other"
"SEMA5A",-0.000620867032163601,"Other"
"SEMA5B",-0.00476886463004993,"Other"
"SEMA6A",-0.000115155226876939,"Other"
"SEMA6B",-0.00108673944878957,"Other"
"SEMA6C",-0.000334373806812696,"Other"
"SEMA6D",-0.000487820204460127,"Other"
"SEMA7A",0.0004787016076746,"Other"
