"","method.DAS","method.mSS","method.DAS_mSS","method.lassoCS","method.CSS","marker.GLB1","marker.TP53","marker.CDKN1A","marker.CDKN2A","marker.LMNB1","marker.IL1A","marker.RB1","marker.CDK1","marker.CDK4","marker.MKI67","marker.CDKN2B","ssgsea.SenMayo","ssgsea.CellAge","ssgsea.GenAge","ssgsea.ASIG","ssgsea.SASP","ssgsea.AgingAtlas","ssgsea.SenUp","ssgsea.SigRS","hUSI","Condition"
"Hs_MAP3K6_5.Rep3",0.833333333333333,0.6875,0.75,-0.15899470133847,0.0999733635143603,0.614202095960454,0.0353130272701009,2.02855579107359,0.356035887872519,0,0.0627892070326793,0.266048571032852,0.270238842551505,1.06525400774708,0.00197633891037155,0.164653674082268,1.74065697482089,4.99628379225723,6.40527231653664,6.17075996907845,5.38569678951643,5.09333596444305,5.48421308167438,5.27266854402847,0.0990476286452514,"Senescence"
"Hs_MCFP_3.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0518244457726018,0.164751814450303,0.642470981754518,0.0523079294601162,2.41045265877926,0.365430054072928,0,0.018858559610097,0.0738297837483891,0.0309028885545951,1.14336277596497,0.00196959954045171,0.269704135849183,1.7427538591316,4.83095265332145,6.27322193402893,6.07452050528082,5.25935977329476,5.00595871495782,5.40765966674328,5.12185771349773,0.0965839687234114,"Senescence"
"Hs_MCFP_3.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0405934768514491,0.187390048013647,0.586048582175781,0.054465668616844,2.37099924701108,0.400207546766578,0,0.044029425302092,0.0346373041653895,0.0186901997406317,1.17260022628093,0.00106420144283782,0.170368590502993,1.98151920432004,5.00770112659,6.10324757738018,6.08502863861776,5.28125391760767,5.04773118073172,5.46194288474126,5.12290518893552,0.0935170043067132,"Senescence"
"Hs_MCFP_3.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0866250194708807,0.177429890374834,0.957575663058443,0.0754464571015837,2.61699627826926,0.370029622803591,0,0.0394295372246883,0.0619230917028073,0,1.2253424577502,0,0.23714029012664,1.73077727936777,4.66895469320757,5.96337013885391,5.89051433922684,5.13450711944169,4.88183252253509,5.4258644167563,5.11648411641399,0.0908859312296413,"Senescence"
"Hs_MCFP_6.Rep1",0.916666666666667,0.6875,0.785714285714286,0.00643265522409048,0.133436565626823,0.637119861524849,0.0864371460128246,2.51537177837195,0.496033549354675,0,0.108134093910102,0.157008261502285,0.174949749510799,1.15319134640693,0.00717390263708688,0.403245921494406,1.87799643503548,5.1171129191543,6.35392777054796,6.22189367059783,5.44069899012344,5.2179382397929,5.47008146630265,5.32614868273846,0.0871085523786237,"Senescence"
"Hs_MCFP_6.Rep2",0.833333333333333,0.6875,0.75,-0.0697310340989979,0.180378024640144,0.78025634394236,0.0598596689791029,2.59872972380828,0.404872373356445,0,0.129083114938512,0.0778267557959485,0.110731322040454,1.46350199332488,0.00271240086810034,0.33035229139051,1.82278688347488,4.91552003618266,6.300036792061,6.07769888013899,5.49911370054913,5.00905794237305,5.37566944323978,4.9755171491198,0.0894331907042449,"Senescence"
"Hs_MCFP_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.00758680203263737,0.150824697647054,0.560336861661994,0.0521136965581864,2.45419418142724,0.415089491981939,0,0.190595534544205,0.154096685799106,0.168525580820893,1.28180443284617,0.00139466399462534,0.270596939079001,1.82252129274815,5.12878729279674,6.3715912302559,6.15470184335079,5.55942420004634,5.11680809968423,5.41504038552795,5.10734128438445,0.0909150965335283,"Senescence"
"Hs_NRG1_10.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0134876514742102,0.153160524412661,0.45793874493326,0.0428433355138454,2.22754447242608,0.428363829653832,0,0.0543506944785856,0.137840661713072,0.0646804184947939,1.367613480239,0.00122435136917235,0.199208517679597,1.60301636611067,4.47338085577732,6.05594594513052,5.66056275891324,5.08168891289518,4.74347760042089,5.06835444200967,4.79131236917448,0.0888399952576123,"Senescence"
"Hs_NRG1_10.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0336971278544213,0.152306897176011,0.739261881546774,0.0617107473306992,2.03913877825798,0.568375897120655,0,0.116993246069736,0.0613688824915907,0.0689541582318856,1.13866248156799,0.00420546775111292,0.211249395245867,1.81369077488074,4.7630802023708,6.30158859457639,6.04607411890209,5.21413910193908,5.06124466511572,5.29230944295833,5.15767315199012,0.0830598456090207,"Senescence"
"Hs_NRG1_10.Rep3",0.916666666666667,0.6875,0.785714285714286,0.00731423944257594,0.148629253621421,0.608320208807054,0.0290525208071465,2.23135352066855,0.476003474642622,0,0.0925545429990076,0.0793338320056486,0.0180439286948117,1.18302469495752,0.00206513437960355,0.220480736104475,1.74626968862588,4.63621994826029,5.97438700567433,5.79208694657397,5.32216946437545,4.81395308740671,5.12730128156346,4.87248463757443,0.0883789610542325,"Senescence"
"Hs_NRG1_9.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0592981626146707,0.150012786795938,0.716114972085612,0.0457243024478708,2.24617938994327,0.570695618523698,0,0.171372520445547,0.123620446975096,0.273476586662556,1.45077512549185,0.0073702437592297,0.295986433907538,1.98790156750262,5.01932270132704,6.34207767046751,6.11658872287257,5.45899687462947,5.1899516457966,5.49395220976016,5.28877565368778,0.0917948521076677,"Senescence"
"Hs_NRG1_9.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0623113938557273,0.152469872003723,0.769481044025731,0.0481368227206743,2.25704624310137,0.36405746059028,0,0.126029812918847,0.188570285020007,0.0789652070507657,1.08572304872369,0.00576690469650072,0.276129537506573,1.98354212578266,4.62743490473597,6.26768265081425,5.87039973191987,5.10330480443164,5.02935056281227,5.2763029244584,5.03116997568907,0.0954197570963703,"Senescence"
"Hs_NRG1_9.Rep3",0.833333333333333,0.6875,0.75,-0.110673417109827,0.156881333634757,1.02365811405252,0.0325821443044672,2.32512589762143,0.464426708137023,0,0.0667975010099455,0.123161085749764,0.017238647103723,1.10973873931003,0.0012726112300699,0.321540705261287,1.89194111984507,4.61001696508694,6.09140003713122,5.84769295880119,5.37447000380899,4.96093105584572,5.28415083036829,4.91635771389654,0.0995427780193611,"Senescence"
"Hs_PEO1_2.Rep1",0.833333333333333,0.6875,0.75,-0.0492385654270034,0.124192887336229,0.499875426600676,0.039074987404284,2.23501914250871,0.432914496343924,0,0.0970924362265637,0.328471363074064,0.156817944307619,0.968481610817725,0,0.382466162393797,1.93513372174704,4.99445668000217,6.27775550920677,6.17533619587007,5.40693966119744,5.13508154899132,5.42689401658563,5.15865012183573,0.105395531605584,"Senescence"
"Hs_PEO1_2.Rep2",0.916666666666667,0.6875,0.785714285714286,0.00568561229875166,0.126916971195719,0.592250998166498,0.0609401133098784,2.4049313945019,0.472722494982297,0,0.0312936254743096,0.27429759536844,0.0563388527730128,1.00652349759992,0.00291511214224391,0.207442430482841,1.85393983928399,4.88050423306752,6.19986340249468,5.97851026450529,5.37002733194949,5.05472954809179,5.4737134522874,5.07109309770049,0.0963846593617914,"Senescence"
"Hs_PEO1_2.Rep3",0.916666666666667,0.6875,0.785714285714286,0.00228002976404608,0.141123140025815,0.669944404865313,0.0534989634840437,2.38364931678937,0.32251605809411,0,0.0479834311521011,0.151808472943948,0.0332678269892882,1.02813402959093,0,0.161265786061374,1.80716463728504,4.90314850116631,6.28567427986342,6.02956373423133,5.43074088819529,5.01518138161208,5.38306070068583,5.01909145272318,0.101720567535722,"Senescence"
"Hs_PEO1_3.Rep1",0.916666666666667,0.6875,0.785714285714286,0.00917029783615928,0.13860845302917,0.738059310169714,0.0569892594323447,2.12926213961235,0.362925690324514,0,0.039877178069254,0.334567571752742,0.223053284529644,1.09818312250771,0.00137741883152383,0.193626629889202,1.70624252891162,4.74420921570078,6.12897279006489,5.82791538232549,5.21530502294806,4.85384169121353,5.42085231569897,4.98311997252716,0.10186635448103,"Senescence"
"Hs_PEO1_3.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.00697718403089535,0.122260256926977,0.523571523540474,0.0490688330319047,2.07979737824435,0.379320410045198,0,0.132506508915928,0.240687754804382,0.345163873803627,0.815983470564921,0.00443916613366118,0.261531750159157,1.90983932625614,5.10515041140057,6.58234116424212,6.33131145225778,5.52891057500976,5.20059918633245,5.51306730317194,5.41871891315281,0.0853727788419344,"Senescence"
"Hs_PEO1_3.Rep3",0.833333333333333,0.6875,0.75,-0.0324987098137924,0.119212670789211,0.590291052938113,0.0614245828023704,1.9016604639124,0.415294877395808,0,0.0462568368689334,0.381814863569697,0.316924163570356,0.880804009075703,0.00808755240239838,0.145818054851032,1.76264328438619,4.913675736668,6.32597878485875,6.0237975963562,5.33205814026289,5.04351964399832,5.33064232713602,5.10991747088631,0.0920231984305626,"Senescence"
"Hs_PLCB1_4.Rep1",0.833333333333333,0.625,0.714285714285714,0.0329177503213174,0.142080139050491,0.642620640818604,0.0888654668366457,1.78570838399346,0.409290519897583,0,0.0714122410649988,0.0975444165822516,0.144451508088623,0.947035901589178,0.00500890211177493,0.219628943245061,1.66087993063754,4.68356421459954,6.26157742861998,5.90418975153041,4.97834701179559,4.79832041942362,5.26472032797115,5.02997674462913,0.0902194612311885,"Senescence"
"Hs_PLCB1_4.Rep2",0.916666666666667,0.6875,0.785714285714286,0.00773196209450921,0.119424089102879,0.655563064505489,0.0446589702935803,2.01321335109837,0.494698930961072,0,0.0630051953163858,0.156751708576965,0.243353967157418,1.06579232419558,0.00288673776260608,0.459099149436556,1.75906788139402,5.20729602892577,6.59961632709773,6.3196779295962,5.52850353805458,5.24663093713168,5.48682458929491,5.41313111718124,0.0881560190618764,"Senescence"
"Hs_PLCB1_4.Rep3",0.916666666666667,0.6875,0.785714285714286,0.0260884566109853,0.145714165510424,0.634791169680746,0.0647391591978001,2.12391491906132,0.36539273612107,0,0.0439948219671079,0.144716397272722,0.153580542098863,1.09551826896404,0.00414187241764505,0.323904527466128,1.75509002702887,4.80154246566354,6.40863133006972,6.04653227209413,5.35741931347101,5.03462058651543,5.43224030845627,5.20220079647919,0.0884833267222971,"Senescence"
"Hs_PLCB1_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.200506903481068,0.149384788835942,0.712203313454433,0.0472914582734532,2.59073149664811,0.368740561845385,0,0.252829291131896,0.201581437453483,0.0409946003937354,1.1514816272587,0,0.171639298038344,1.98853194322967,5.29368786891856,6.47566305416252,6.33799984640046,5.35603581556073,5.25167255165499,5.5466591638959,5.35313263459061,0.107580533881504,"Senescence"
"Hs_PLCB1_6.Rep2",0.833333333333333,0.6875,0.75,-0.16714389907924,0.159548267875885,0.729148696404225,0.0308241214919254,2.74893732380214,0.274499185062793,0,0.132084937150172,0.251713722340445,0.0353570317684808,1.15475128906282,0,0.263820109427669,1.98907477047672,4.96193502286367,6.27475490428794,6.19762101220896,5.20584414738983,5.0928996608218,5.52960799854082,5.25826729753422,0.106735479772287,"Senescence"
"Hs_PLCB1_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.164812091433848,0.158880985827937,0.794868200123726,0.0532043601294778,2.62725693497837,0.43900206858624,0,0.103812801280375,0.274508638957047,0.015210413451869,0.996746871888518,0.00186332841036816,0.222733094330108,2.03696161582338,4.98850358200078,6.32302338246474,6.10262222859975,5.382793680055,5.22966996560439,5.48018610412612,5.18853812774713,0.107722572509691,"Senescence"
"Hs_PPP1CB_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.0812591846388453,0.0974199418596143,0.635010245341742,0.0663908989160033,2.06686670015013,0.436173005629619,0,0.114344891290351,0.235365254038454,0.484337790348863,1.3723010297551,0.00276714945188704,0.380002758410593,1.82770870638424,5.19461742224597,6.59960406014759,6.35190809182957,5.46658824852094,5.25912351415141,5.52515782216804,5.4809941283554,0.0815975687201609,"Senescence"
"Hs_PPP1CB_6.Rep2",0.916666666666667,0.6875,0.785714285714286,0.00512145970399493,0.116500371179167,0.565220585807757,0.0904010338027841,2.26966305824149,0.343329011157836,0,0.0724112271363031,0.226530363121795,0.105932914003233,1.41775033814622,0,0.358723812615255,1.86354948314219,4.93505475330686,6.31554539554413,6.12053291004112,5.56266297941084,5.15272302413685,5.34140208233613,5.12495182048599,0.0849894466632567,"Senescence"
"Hs_PPP1CB_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0429326477618515,0.107844976354301,0.642627777935367,0.0443879187975085,2.14374497671634,0.478978966291195,0,0.0668933895287379,0.0732957036805751,0.113947697565115,1.35016940199551,0.00438394486788931,0.205253784011593,1.68914258005473,4.69527480869075,6.05451364904028,5.89720121236172,5.27878637329067,4.85790732095879,5.34452962758064,5.07094433402029,0.0924042993519957,"Senescence"
"Hs_PPP1CB_7.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.144438313432579,0.088313483938692,1.00947660395324,0.0483275246336805,2.47337855441815,0.326913291653769,0,0.0477836125035705,0.165758467600343,0.0151494652105567,1.22064248363143,0.00140206690773051,0.229672381726315,1.77266233605839,4.92603734082627,6.25733582292197,6.0631966429456,5.26149984347006,5.00408469008496,5.54667234306699,5.23536325696374,0.106597929737672,"Senescence"
"Hs_PPP1CB_7.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.128254272840552,0.0924519471587,0.80085854189275,0.0830870543959603,2.53362772129355,0.301516366175331,0,0.0391659724533975,0.146288501841315,0.247801517922055,1.34982282418551,0.00211249402946583,0.293175259158864,1.93895794448258,5.21543604413768,6.53337854039975,6.35327987174825,5.39690444265604,5.32034939230947,5.65710618406843,5.48774992658939,0.0969786348596402,"Senescence"
"Hs_PPP1CB_7.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.103389285354768,0.0873100842653677,0.798379593803753,0.0812098594758168,2.53130798363369,0.401754205977537,0,0.0323029497870089,0.121576660081275,0.0459844207325415,1.20828412900001,0,0.254224151461444,1.83301620146317,5.15617508104985,6.44865422878056,6.21675430857799,5.34739712429382,5.23245549945677,5.48083878539231,5.34884140148354,0.103599841256412,"Senescence"
"Hs_PROK2_2.Rep1",0.833333333333333,0.6875,0.75,-0.137953042357369,0.108283945478014,0.481766608175672,0.0680398297363393,2.48753198043933,0.391248793109808,0,0.110067127363483,0.255850030750159,0.126459307513168,1.07663644620636,0.00251473542174944,0.222845819967635,1.85179601455612,4.94990685677181,6.29362772022369,6.16597874198708,5.20671763683673,5.09468893107407,5.48077417236116,5.23124044998699,0.103388345688527,"Senescence"
"Hs_PROK2_2.Rep2",0.916666666666667,0.625,0.75,-0.0702906236639705,0.0894475896734283,0.587722582884806,0.0554710656501816,2.51903644074749,0.520429106827955,0,0.134863712198743,0.191047889375188,0.0400747609582503,1.3077701029836,0.00127084968720919,0.264389850990383,1.76193843124717,5.04995456442624,6.36916128576665,6.15269699284461,5.26674929740999,5.21153111952935,5.48031396964316,5.23280264734948,0.0953718434299237,"Senescence"
"Hs_PROK2_2.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.113177367008533,0.10142629938047,0.682494813188797,0.0631574052082938,2.37065254568572,0.446903697467803,0,0.0523564230553939,0.157151802280678,0.0124451884367128,0.999219607415899,0.00187833944842187,0.183283992229922,1.88998112806709,4.77735898001649,6.23524791508171,6.08440384141524,5.30977392334057,5.13294272347026,5.44089863380946,5.27688007589795,0.108614792241202,"Senescence"
"Hs_PROK2_6.Rep1",0.916666666666667,0.6875,0.785714285714286,0.0490787438029795,0.131063116637652,0.84100655803404,0.076335625192373,2.29030187415458,0.539468305352582,0,0.101571796638116,0.0743409941262037,0.0589839320723975,1.25003804638087,0.00461253049044302,0.283734268903176,1.82116152863459,4.91733069026286,6.31794073489741,6.04313008736436,5.43871047432296,5.08548114364764,5.38186816889988,5.1538290908349,0.0884200706509401,"Senescence"
"Hs_PROK2_6.Rep2",0.916666666666667,0.6875,0.785714285714286,0.0432216052459133,0.160781171322917,0.683942404085758,0.105430712149564,2.2975237369202,0.438601525604695,0,0.0740740086857826,0.131194190553688,0.0806022912225329,1.34458037405854,0.00646025351322954,0.253602400296232,1.86731275286193,4.96651662196881,6.27777734121003,6.10822375699969,5.41693052184176,5.07160683419936,5.44742278360849,5.16485698910706,0.0900442220948157,"Senescence"
"Hs_PROK2_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.00496272338647749,0.153642665073994,0.504303737465274,0.0900150396313921,2.32459121494959,0.287440402579928,0,0.182097139723426,0.107075108035468,0.126395997301025,1.20424489039561,0.00429515083856754,0.263485643487121,1.82427765733205,4.90469431196557,6.05772050052712,5.9634652457264,5.19248230717446,4.86282094531338,5.31709720461336,4.90816861942376,0.10098619976399,"Senescence"
"Hs_PTBP1_2.Rep1",0.833333333333333,0.6875,0.75,-0.0358246129632749,0.145204467106315,0.409241458098405,0.029730420224331,2.10941696684508,0.536502713602192,0,0.00683844581336462,0.058809760627307,0.0650180953429024,1.09419453516713,0.000763817485600269,0.187451793702141,1.7618123084276,4.69738469196484,6.2099312154926,5.92572456749858,5.10919186574047,4.97551498801911,5.33775218897401,5.03841319304793,0.0821797934343391,"Senescence"
"Hs_PTBP1_2.Rep2",0.833333333333333,0.625,0.714285714285714,-0.0403129839144261,0.138772335574992,0.428877576572448,0.0360447148525815,2.24330749132687,0.374085509901473,0,0,0.0771495846933321,0.0301867475215027,1.24384230926053,0,0.168348805594641,1.59016247243991,4.58867382965602,6.00978261281478,5.82579382656223,5.14412915211104,4.82106849927715,5.21197110312778,4.92460138455788,0.0840790921335729,"Senescence"
"Hs_PTBP1_2.Rep3",0.916666666666667,0.625,0.75,-0.0617646610770121,0.167005104684878,0.752687351897022,0.0373938001387792,2.04905600477557,0.567806589467384,0,0,0.0875058831108838,0.0417507424943647,1.11267154417304,0.00243072143049795,0.184929762891228,1.52652636606918,4.40150430314961,5.75262890793318,5.41055718675299,4.59568674794218,4.42977766609042,5.10592916846598,4.61911592477532,0.0939986283001395,"Senescence"
"Hs_PTBP1_5.Rep1",0.916666666666667,0.625,0.75,-0.0896251228031839,0.117504161353784,0.631465924744518,0.0494556991545309,2.2874937922197,0.543334719713466,0,0,0.0750098440940109,0.134411849224097,1.09111319155949,0.00632007916115441,0.318437960400755,1.77545730628098,5.007489435087,6.43070488570693,6.12008172260265,5.21375497517094,5.07680278929118,5.45971678814817,5.09380912284098,0.0826037398510926,"Senescence"
"Hs_PTBP1_5.Rep2",0.916666666666667,0.625,0.75,-0.0459729369589781,0.122548275737561,0.667044998134611,0.0541478954753712,2.20459135504865,0.337017010062782,0,0,0.0712812038861829,0.0531805863289684,0.790745886969059,0.00531119975387164,0.219776010315252,1.66324465982264,4.88399347682377,6.22913924926249,6.03124034157668,5.10417715579138,4.9192651682417,5.50065690879125,5.06089665447331,0.0925530867502,"Senescence"
"Hs_PTBP1_5.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0335044435000152,0.12283335014698,0.605195349949081,0.0668143936835626,2.26478562665872,0.478417789071631,0,0.01721607477665,0.157447216995977,0.197548927695194,1.12419641261645,0.00373957572428145,0.287375101585072,1.63700927673664,4.63990182880702,6.08209394865064,5.77191315651526,5.15979627486427,4.83373280651274,5.31211471677606,4.87290716488992,0.0930090411044428,"Senescence"
"Hs_PTPN14_5.Rep1",0.75,0.6875,0.714285714285714,-0.102671355528668,0.152253947247942,0.930679166614748,0.0418383435475929,2.64085733986861,0.403600789229313,0,0.0431138131337042,0.0916784268460106,0.109815457587548,1.28312486635672,0.0034056030089795,0.231226366974004,1.90492554271301,4.61509615917728,6.31927832900756,5.9549393358972,5.36820762617704,5.09057766761135,5.26719543180416,5.02153277118343,0.0961470559060409,"Senescence"
"Hs_PTPN14_5.Rep2",0.833333333333333,0.6875,0.75,-0.0956191792968705,0.143881693598659,0.744208789103112,0.04886245420039,2.73046508832904,0.499414948568219,0,0.0754408040197876,0.0682710168310391,0.0425103226281244,1.29726785200427,0.001808600223676,0.250840897490772,1.8826487211939,4.93177486430219,6.32092879029622,6.16641663187128,5.30745412207764,5.11609453121623,5.33042518681825,5.18793384603002,0.0886308061721256,"Senescence"
"Hs_PTPN14_5.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.0998089658412612,0.156207048001885,0.651131732968405,0.049360603032638,2.62028081996511,0.409710748218626,0,0.0549682201036094,0.0976792687410586,0.0570878704389824,1.4213753831993,0,0.186930576403002,1.90699906402041,4.9374469556619,6.14290113602912,5.98307087114497,5.1457272919307,4.98500835359757,5.32991412460284,4.99256239051696,0.0958088852241071,"Senescence"
"Hs_PTPN14_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.120621137198822,0.175468695034764,0.775704527770243,0.0418140149819387,2.34763623025354,0.422319187678068,0,0.0479541544866092,0.0887892743763242,0.0860295834393099,1.26354074214047,0.00101462486894631,0.125126420784585,1.82383434383405,4.98556641575902,6.35354760434009,6.17643109055351,5.2599393833651,5.1870200148312,5.50103481163911,5.23658563790794,0.0939367035846258,"Senescence"
"Hs_PTPN14_6.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.095456799794197,0.154864982285028,0.973540268261662,0.0531473294149814,2.39325012486686,0.393181627736184,0,0.0464995582416687,0.082313346473706,0.0426048790600446,1.26140001229743,0.00248892865307885,0.10987798404456,1.84906822326842,4.76197704271552,6.25249410712471,6.04387853072225,5.21727696858501,5.02828530592864,5.43724056678592,5.06373384556436,0.0991319434108665,"Senescence"
"Hs_PTPN14_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.142270455331807,0.198241735503192,0.717470041799643,0.0597279188327222,2.41661321935928,0.301742759561961,0,0.0368467065463698,0.11871676009984,0,1.44184575096162,0,0.123539708270366,1.71440247978064,4.51217696528435,5.94300378135463,5.81669925972792,5.0662733368172,4.77935423713137,5.38776624636658,4.96068091705157,0.103733519125736,"Senescence"
"Hs_RNF6_6.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.169122368096819,0.168375284996216,1.08102448729777,0.0283400962880795,2.54511920591812,0.471450650535798,0,0.0162472488826939,0.117046925226704,0.118323971705118,1.55238278231287,0.00505065196911063,0.226761587486926,1.64284314019289,5.10103522177818,6.45454058040851,6.25843959703847,5.32835861675582,5.14477737921284,5.70892988447081,5.36828516502366,0.09274146310004,"Senescence"
"Hs_RNF6_6.Rep2",0.916666666666667,0.625,0.75,-0.109429582440526,0.127571971481209,0.769234693445406,0.0578516105003817,2.38435926629607,0.403337214731863,0,0.0259707216560251,0.0853570302259759,0.0769885847657869,1.33379689411625,0.00453404863531016,0.216836407086626,1.66916950200135,4.91448408725185,6.19514957519027,6.05092592256552,5.22006791142126,4.97186588123834,5.51898677871503,5.10210922371017,0.0893764868441476,"Senescence"
"Hs_RNF6_6.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.178347973329735,0.107911877245681,0.691808503543896,0.0584037158346363,2.18209534231431,0.522189403386793,0,0.00826453241320256,0.285972569765882,0.0610121463041714,1.22491676222578,0,0.135063135489008,1.65309205524169,4.94314283376137,6.43859424739707,6.06852252192555,5.20208578573044,5.12671932577163,5.54596247076315,5.2840022908866,0.0992483583617858,"Senescence"
"Hs_RNF6_8.Rep1",0.916666666666667,0.6875,0.785714285714286,-0.153992427080336,0.117419730865559,0.816086874733218,0.0306500451657839,2.41132354805389,0.479649043190769,0,0.0313194296017247,0.0994262689671713,0.0513287317978627,1.29649441012611,0,0.142634192726081,1.76336985751518,4.86139626352701,6.3593210171443,5.98706723945033,5.36187527453424,5.1249027896785,5.44871807939055,5.19601679758351,0.102392263655367,"Senescence"
"Hs_RNF6_8.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.17731845933708,0.109317011650439,0.653667842797648,0.0336768957554292,2.25331394862873,0.15290752320063,0,0.0644644008256806,0.247666106588569,0.12105016656017,1.14305303226216,0.00146434376900011,0.146849914982162,1.89350716872091,4.91524503759066,6.18750056184862,6.08565015962127,5.376436263439,4.99847852563979,5.46283377998398,5.17034711627019,0.100789755558081,"Senescence"
"Hs_RNF6_8.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.18291099605997,0.120430338253143,0.874315380741303,0.0707159228420687,2.3112162101638,0.438172871466978,0,0.0591016029983126,0.264115875115861,0.0733512791738755,1.40973240736951,0.00375240799331216,0.152642458247506,1.79276585170657,5.02504837989991,6.29955332536203,6.18099187770464,5.42171128728912,5.08398244610439,5.58416185041043,5.33626096198473,0.103093467082409,"Senescence"
"Hs_SHFM3_1.Rep1",0.916666666666667,0.625,0.75,0.228273953321573,0.186170260002708,0.935789791159015,0.0644856402106404,2.49923051531408,0.492749419958801,0,0.11338155581454,0.170094334791051,0.0605051571472822,1.0981028727592,0.00105042456393355,0.298820239911288,1.79820091702413,5.02206162241762,6.30062475524115,6.13056950054688,5.17509991388621,5.1322800508071,5.58264588072204,5.14966515087607,0.105892455088574,"Senescence"
"Hs_SHFM3_1.Rep2",0.916666666666667,0.6875,0.785714285714286,-0.0145105534082609,0.179655560723967,0.700635870708246,0.056988654039163,2.5223115123116,0.468255912747076,0,0.0779185106960626,0.107359823123054,0.0689990107254593,1.22928022404189,0.00114486562902328,0.325075570581313,1.8611612050616,5.26015897578275,6.40729283148488,6.2871082207624,5.4123075223623,5.22011983662094,5.60198687154082,5.23177847322902,0.103288631740563,"Senescence"
"Hs_SHFM3_1.Rep3",0.833333333333333,0.625,0.714285714285714,-0.0596825054819912,0.193676049485425,0.627243914891047,0.0588687551104886,2.3186120877111,0.432522986670649,0,0.0556985805481768,0.212755019960285,0.0251719622355283,1.15374201671404,0.00143406786892772,0.296179238244998,1.752829653545,4.93073202127544,6.31022734281784,6.06876504675201,4.90901019310358,5.04553566002149,5.50983122685175,5.16694026087418,0.10051790477166,"Senescence"
"Hs_SHFM3_2.Rep1",0.833333333333333,0.6875,0.75,-0.103947951606086,0.214196600624904,0.650083146813204,0.0893238772094981,2.46333792043397,0.423765870228065,0,0.0557847470930022,0.100882713087911,0.0516898395575466,1.32132810553819,0,0.21336624777423,1.7947811127345,5.18704937322579,6.49811791578066,6.22983158698673,5.25389134690994,5.26676199174067,5.5265092703874,5.22117884526125,0.0990823882474907,"Senescence"
"Hs_SHFM3_2.Rep2",0.916666666666667,0.625,0.75,-0.139587123740963,0.167413154178882,0.883801494770733,0.0532908855953768,2.17126034999645,0.389337751949961,0,0.0529498305040421,0.316503756939674,0.0602583274318565,0.833873344781165,0,0.228181690049712,1.76316420861808,4.91123264436409,6.38133097567682,6.20332884885406,5.11035399835875,5.16241717857238,5.58940532611373,5.28793948480309,0.108709904934044,"Senescence"
"Hs_SHFM3_2.Rep3",0.916666666666667,0.6875,0.785714285714286,-0.141863164785233,0.162237818173949,0.866287290809387,0.0385286688170007,2.30839031439493,0.381803035330773,0,0.035916836801858,0.236295141647674,0.0969963303382672,1.13174350114214,0.00558667703214,0.25780931925486,1.99392087419042,5.09401261892092,6.51220869986938,6.28053916906187,5.39373129112712,5.21430723516288,5.56951796778973,5.3519146931416,0.101345047385977,"Senescence"
"Hs_SKP1A_5.Rep1",0.916666666666667,0.6875,0.785714285714286,0.0035568582861231,0.112030329559019,0.487920635704075,0.026685903680841,1.72368680427023,0.351857429571945,0,0.0298628322435473,0.243496840995443,0.441590850866793,1.26680637047616,0.00314386235215249,0.317831139574732,1.63008092500445,4.92534474888708,6.4445516369619,6.12104062549066,5.46942095984382,5.00947382762729,5.27303380070219,5.25649598797285,0.083247766374604,"Senescence"
"Hs_SKP1A_5.Rep2",0.916666666666667,0.625,0.75,-0.00128598170569687,0.102190848654722,0.551649980733546,0.045802864970653,1.8603082386104,0.334198025942803,0,0.0130547450073256,0.189309084709029,0.196938257272764,0.96889188095185,0.00869743994541166,0.192449896507414,1.72649529340624,4.80262930502124,6.25939606958366,6.0797025451851,5.2995076964718,4.94655024151005,5.3646087983932,5.17085599369247,0.0857047975967627,"Senescence"
