"","expression","weight","gene","threshold"
"PIP5K1A",-0.0117133656422942,-0.00113698359172596,"PIP5K1A","Negative"
"PIP5K1B",-0.00907851925246806,-0.000206634580113895,"PIP5K1B","Negative"
"PIP5K1C",-0.00140292425378169,-5.73511093105613e-05,"PIP5K1C","Negative"
"PIP5KL1",0.0103389729693509,0.00170204347410197,"PIP5KL1","Positive"
"PIPOX",0.191154705166771,0.00961276910928946,"PIPOX","Positive"
"PIR",-0.0573213340547423,-0.0032593594170319,"PIR","Negative"
"PISD",0.012844930194276,0.000704544036824424,"PISD","Positive"
"PITHD1",0.0127003669360788,0.000436930064330372,"PITHD1","Positive"
"PITPNA",0.0150832372508549,0.000241772473091149,"PITPNA","Positive"
"PITPNB",-0.0114022402740054,-0.000854247852683851,"PITPNB","Negative"
"PITPNC1",-0.00586377844575654,-0.00172714907927971,"PITPNC1","Negative"
"PITPNM1",-0.00809557489750738,-0.000251221903791983,"PITPNM1","Negative"
"PITPNM2",-0.0245639025831413,-0.00090651853794716,"PITPNM2","Negative"
"PITPNM3",0.0750165745170308,0.00648350922813055,"PITPNM3","Positive"
"PITRM1",0.00536515390025784,-7.80681012426664e-05,"PITRM1","Negative"
"PITX1",-0.134690987699707,-0.01441821552121,"PITX1","Negative"
"PITX2",-0.0531226784348389,0.000453663564566745,"PITX2","Positive"
"PIWIL2",0.0363847653779262,-0.0021866189912655,"PIWIL2","Negative"
"PIWIL4",0.014305543678421,0.00132281741972431,"PIWIL4","Positive"
"PJA1",-0.0115108101784059,-0.00125049421192782,"PJA1","Negative"
"PJA2",0.0232681374421929,0.000791839987858153,"PJA2","Positive"
"PJVK",0.00466195919801292,-0.000326815341228098,"PJVK","Negative"
"PKD1",-0.0225149936272604,-0.000405780272826372,"PKD1","Negative"
"PKD2",0.00903036881286214,0.00070734273426657,"PKD2","Positive"
"PKDCC",-0.0385955227710512,0.000534514396142677,"PKDCC","Positive"
"PKIA",0.0169867538549204,0.000930072788902843,"PKIA","Positive"
"PKIB",0.112099376020306,0.00418861397440436,"PKIB","Positive"
"PKIG",0.0266037587983778,0.000800697697703615,"PKIG","Positive"
"PKM",0.0150743713339332,0.00113686962932521,"PKM","Positive"
"PKMYT1",-0.163323354463027,-0.00305236345695638,"PKMYT1","Negative"
"PKN1",-0.00847876017271564,0.000381621368912819,"PKN1","Positive"
"PKN2",0.00491016415121324,0.000434873691641944,"PKN2","Positive"
"PKN3",-0.133653863234059,-0.00485422194625587,"PKN3","Negative"
"PKNOX1",-0.0095654709663857,-0.0013711347057719,"PKNOX1","Negative"
"PKNOX2",0.0933937254018089,0.00145086102819747,"PKNOX2","Positive"
"PKP1",-0.0591768577069635,-0.00462769531969079,"PKP1","Negative"
"PKP2",0.239626102300441,0.0146240826342267,"PKP2","Positive"
"PKP3",-0.106302627833327,-0.000452386548033108,"PKP3","Negative"
"PKP4",0.00533662628248484,0.000555408752088406,"PKP4","Positive"
"PLA1A",0.0625176925111881,0.00231444005882072,"PLA1A","Positive"
"PLA2G10",0.0639901185518722,0.00124133822064854,"PLA2G10","Positive"
"PLA2G12A",0.022758135369738,0.00130541013606509,"PLA2G12A","Positive"
"PLA2G15",0.0347170957314926,0.00153932793399451,"PLA2G15","Positive"
"PLA2G2F",0.0508287827808783,-0.000199934328540643,"PLA2G2F","Negative"
"PLA2G4A",0.00236499419470148,-0.00279498266755794,"PLA2G4A","Negative"
"PLA2G4B",-0.114799436658826,-0.00654120997800692,"PLA2G4B","Negative"
"PLA2G4C",0.152630592508345,0.0104287456250728,"PLA2G4C","Positive"
"PLA2G4D",0.0488835216134474,0.00129514625198566,"PLA2G4D","Positive"
"PLA2G4E",0.0752439918294898,0.0102931449142594,"PLA2G4E","Positive"
"PLA2G4F",-0.0219420421653694,-0.00398620859946203,"PLA2G4F","Negative"
"PLA2G6",0.00136232244492162,0.000535516907441784,"PLA2G6","Positive"
"PLA2G7",-0.00142393995231334,-0.0013993506405871,"PLA2G7","Negative"
"PLA2R1",0.0339757184453374,0.00277028496269777,"PLA2R1","Positive"
"PLAA",0.00665731188528076,0.000610055181244086,"PLAA","Positive"
"PLAAT1",0.161963101465647,0.00359560721026537,"PLAAT1","Positive"
"PLAAT3",0.0368759283641863,0.00365171117773654,"PLAAT3","Positive"
"PLAAT4",0.0093971470233785,-0.00373556699721069,"PLAAT4","Negative"
"PLAC1",-0.0837198923617341,-0.00808059584117722,"PLAC1","Negative"
"PLAC8",-0.0838149211217071,0.0064974664541686,"PLAC8","Positive"
"PLAC9",0.00776119913779286,0.0025620544719403,"PLAC9","Positive"
"PLAG1",0.00049884832214793,-0.000738960218908449,"PLAG1","Negative"
"PLAGL1",-0.00588675729281372,-0.000338196125318583,"PLAGL1","Negative"
"PLAGL2",-0.0221489043528548,-0.00251809807986642,"PLAGL2","Negative"
"PLAT",0.0678176368149206,0.00262889622117656,"PLAT","Positive"
"PLAU",0.0927747937486166,0.00302038767446763,"PLAU","Positive"
"PLAUR",0.00994451098510882,0.00103854885581404,"PLAUR","Positive"
"PLB1",0.0507099586989383,0.00526216560376824,"PLB1","Positive"
"PLBD1",-0.0238775414631003,0.00649282600995241,"PLBD1","Positive"
"PLBD2",0.0292224002310773,0.00117263364476945,"PLBD2","Positive"
"PLCB1",-0.0585105150010427,-0.00429632291066322,"PLCB1","Negative"
"PLCB2",0.030736993552904,0.00338858354549918,"PLCB2","Positive"
"PLCB3",-0.0160031919884032,-0.000573335185197346,"PLCB3","Negative"
"PLCB4",0.0446115680272663,0.00451267101723712,"PLCB4","Positive"
"PLCD1",-0.00208118473088273,0.000437361903622887,"PLCD1","Positive"
"PLCD3",-0.00258687823416586,-0.000297472332155524,"PLCD3","Negative"
"PLCD4",-0.0137662919108107,-0.00168247884830154,"PLCD4","Negative"
"PLCE1",-0.033432063831804,-0.000474407674931779,"PLCE1","Negative"
"PLCG1",-0.00108635567637653,-0.000164007871978989,"PLCG1","Negative"
"PLCG2",0.142922004619621,0.0108913547627595,"PLCG2","Positive"
"PLCH2",-0.0357294393632781,-0.00446895854677196,"PLCH2","Negative"
"PLCL1",0.0187773046133707,0.00304649041214941,"PLCL1","Positive"
"PLCL2",-0.00179659573668748,0.00182057569032536,"PLCL2","Positive"
"PLCXD1",-0.0338400754888465,-0.00123566097360554,"PLCXD1","Negative"
"PLCXD2",0.0224997315079469,0.0024248885066856,"PLCXD2","Positive"
"PLD1",0.0560631607249461,0.000872465295956922,"PLD1","Positive"
"PLD2",-0.00800374282315757,-0.000193919724798244,"PLD2","Negative"
"PLD3",0.043321002495341,0.0022386935698017,"PLD3","Positive"
"PLD5",0.0487419284416442,0.00482613563378757,"PLD5","Positive"
"PLD6",0.00987520491111001,-5.32138800582149e-05,"PLD6","Negative"
"PLEC",-0.0109870873683323,0.000186838807470524,"PLEC","Positive"
"PLEK2",-0.0424652252122545,-0.000116183375704814,"PLEK2","Negative"
"PLEKHA1",0.017602889983823,0.00134570861812872,"PLEKHA1","Positive"
"PLEKHA2",-0.0222771648406024,-0.000651784626842597,"PLEKHA2","Negative"
"PLEKHA3",0.0107173572472218,-0.000194504244358125,"PLEKHA3","Negative"
"PLEKHA4",-0.0068194979164109,-0.000805079092562128,"PLEKHA4","Negative"
"PLEKHA5",0.00290578601000013,-0.000355067454962431,"PLEKHA5","Negative"
"PLEKHA6",-0.0126470218504196,-0.00375484510223567,"PLEKHA6","Negative"
"PLEKHA7",0.149446958072065,0.0170975218087609,"PLEKHA7","Positive"
"PLEKHA8",-0.0156936102878847,-0.00106970306346841,"PLEKHA8","Negative"
"PLEKHB1",0.0279458670820198,-0.00185088907145465,"PLEKHB1","Negative"
"PLEKHB2",0.021527085810858,0.000938475287480165,"PLEKHB2","Positive"
"PLEKHF1",-0.00374896916898115,0.000353111169003168,"PLEKHF1","Positive"
"PLEKHF2",0.0130472828656481,0.00088295990298688,"PLEKHF2","Positive"
"PLEKHG1",0.0480388828244858,0.00314974332796574,"PLEKHG1","Positive"
"PLEKHG2",-0.0280915282785364,-0.00165010395207443,"PLEKHG2","Negative"
"PLEKHG3",-0.0817497012492264,-0.0024439396475686,"PLEKHG3","Negative"
"PLEKHG4",-0.0147314347751876,0.000229104227221698,"PLEKHG4","Positive"
"PLEKHG4B",-0.1727902111242,-0.00474331695835164,"PLEKHG4B","Negative"
"PLEKHG5",0.010740715799256,0.00118141693933598,"PLEKHG5","Positive"
"PLEKHG6",-0.0697041111416094,-0.0108354460726449,"PLEKHG6","Negative"
"PLEKHH1",0.0618472567747528,0.00475847813899762,"PLEKHH1","Positive"
"PLEKHH2",0.0326059928959188,0.000684554974979946,"PLEKHH2","Positive"
"PLEKHH3",-0.0268980624909161,-0.00137443261319382,"PLEKHH3","Negative"
"PLEKHJ1",-0.0111103360386256,8.52262623341238e-05,"PLEKHJ1","Positive"
"PLEKHM1",0.0315468836878731,0.00109440868444646,"PLEKHM1","Positive"
"PLEKHM2",0.00940969076379731,0.000182309617835835,"PLEKHM2","Positive"
"PLEKHM3",-0.000279099753915119,-0.000649302453317839,"PLEKHM3","Negative"
"PLEKHN1",-0.0258005694529076,0.0021609255787913,"PLEKHN1","Positive"
"PLEKHO1",-0.036660667753613,-0.00235344424355419,"PLEKHO1","Negative"
"PLEKHO2",0.0158082566901253,0.000529188244814231,"PLEKHO2","Positive"
"PLGLB1",0.020554352169403,0.000963224225268862,"PLGLB1","Positive"
"PLGRKT",0.00398058108850107,0.00109176258641229,"PLGRKT","Positive"
"PLIN2",0.0371995510648898,0.00134495156199605,"PLIN2","Positive"
"PLIN3",0.00251167779626824,0.000472069927278611,"PLIN3","Positive"
"PLK1",-0.14401492131638,-0.00414574176599406,"PLK1","Negative"
"PLK2",-0.00507926654461909,-0.000679459635652283,"PLK2","Negative"
"PLK3",0.027242366955241,0.00130240174139356,"PLK3","Positive"
"PLK4",-0.139835476764803,-0.00425411298994595,"PLK4","Negative"
"PLLP",-0.00255463357876452,-0.000100420623777166,"PLLP","Negative"
"PLOD1",0.0348402661810779,0.00241864764151719,"PLOD1","Positive"
"PLOD2",0.0502913118657149,0.00255376924644322,"PLOD2","Positive"
"PLOD3",0.00112408737826008,0.000954861200661076,"PLOD3","Positive"
"PLP1",-0.1715187667493,-0.0063661875170767,"PLP1","Negative"
"PLP2",-0.0196019309296831,-0.000593563357186291,"PLP2","Negative"
"PLPBP",-0.0136662910064342,-0.000799803883314206,"PLPBP","Negative"
"PLPP1",0.00809962973652201,2.48414760094976e-05,"PLPP1","Positive"
"PLPP2",-0.0727980004824602,-0.0139877993486189,"PLPP2","Negative"
"PLPP3",-0.00683736723008283,-0.00128648196747302,"PLPP3","Negative"
"PLPP4",-0.0698763937928442,-0.00169111541107251,"PLPP4","Negative"
"PLPP5",0.0124172880447782,0.00102087137935588,"PLPP5","Positive"
"PLPP6",0.0110932930973668,0.000318762578566756,"PLPP6","Positive"
"PLPP7",-0.0438737914569946,0.00167780109996308,"PLPP7","Positive"
"PLPPR2",0.0229845737486437,0.00113927119449958,"PLPPR2","Positive"
"PLPPR3",0.0971827140684794,0.0069159899011738,"PLPPR3","Positive"
"PLPPR4",-0.0837268884385822,-0.00304510653061094,"PLPPR4","Negative"
"PLRG1",-0.0100387041345902,-0.000421355864984809,"PLRG1","Negative"
"PLS1",-0.0103316383219445,-0.00103976553193693,"PLS1","Negative"
"PLS3",-0.00627983232761522,-0.000728254187853304,"PLS3","Negative"
"PLSCR1",-0.00354696302123329,-0.000314986787402358,"PLSCR1","Negative"
"PLSCR3",0.000341783085114238,0.000444480419537365,"PLSCR3","Positive"
"PLSCR4",0.0271472737719862,0.00167317249632269,"PLSCR4","Positive"
"PLTP",0.0178244807041625,0.000691895346885421,"PLTP","Positive"
"PLXDC1",-0.160343099027039,-0.0129634265082677,"PLXDC1","Negative"
"PLXDC2",0.0650602704486859,-0.00223451063876852,"PLXDC2","Negative"
"PLXNA1",0.00338268105736209,0.00024207234291905,"PLXNA1","Positive"
"PLXNA2",-0.0276057957135919,-1.98920661534376e-05,"PLXNA2","Negative"
"PLXNA3",0.0199121553595431,0.00162354313543555,"PLXNA3","Positive"
"PLXNA4",0.0580770739578502,0.00490726084076321,"PLXNA4","Positive"
"PLXNB1",0.0136075747889287,0.000189986802982131,"PLXNB1","Positive"
"PLXNB2",0.0151693685305505,0.00117166141580977,"PLXNB2","Positive"
"PLXNB3",0.000693725269977784,0.00285410068499212,"PLXNB3","Positive"
"PLXNC1",-0.0351286666948466,-0.0018840432397248,"PLXNC1","Negative"
"PLXND1",-0.0488377073478061,-0.00130690487870216,"PLXND1","Negative"
"PM20D2",-0.0124556458030638,-0.000876976980230535,"PM20D2","Negative"
"PMAIP1",0.0209164983441941,0.000333728757602781,"PMAIP1","Positive"
"PMEL",-0.0296369864659889,-0.000940217112757973,"PMEL","Negative"
"PMEPA1",0.0211509858757364,0.00183007739465284,"PMEPA1","Positive"
"PMF1",-0.0208588161053793,-0.00106863712643912,"PMF1","Negative"
"PMF1-BGLAP",-0.066499881313457,-0.000980598463954447,"PMF1-BGLAP","Negative"
"PML",0.0101545466008179,0.000729834998386798,"PML","Positive"
"PMM1",-0.000434787477860981,-0.000213607082286511,"PMM1","Negative"
"PMM2",-0.0116252166561222,-0.000903636015106318,"PMM2","Negative"
"PMP2",0.0261063439573331,0.00633976485716218,"PMP2","Positive"
"PMP22",0.0175252528020455,0.00137598899126156,"PMP22","Positive"
"PMPCA",0.00240928581406601,0.000213489205135613,"PMPCA","Positive"
"PMPCB",-0.00542142793476063,-0.000264339629977199,"PMPCB","Negative"
"PMS1",0.00446466548988525,0.00101298147535597,"PMS1","Positive"
"PMS2",-0.00114133505804067,-2.37777273552351e-05,"PMS2","Negative"
"PMVK",-0.0180672037321721,-0.000597010495535616,"PMVK","Negative"
"PNCK",0.175996630191048,0.010586021858481,"PNCK","Positive"
"PNISR",0.0142881516762509,0.00123268377221393,"PNISR","Positive"
"PNKD",0.000357887150004005,-0.000322084273203097,"PNKD","Negative"
"PNKP",-0.000245358707453251,0.000551032537259602,"PNKP","Positive"
"PNLIPRP3",0.283849206511665,0.00638232370039851,"PNLIPRP3","Positive"
"PNMA1",-0.00102572500429507,5.11482494779868e-05,"PNMA1","Positive"
"PNMA2",0.051737436455122,0.00389113073423683,"PNMA2","Positive"
"PNMA3",0.0662140824545715,0.00204004467324106,"PNMA3","Positive"
"PNMA6A",-0.0277614711787572,-0.00501786558846944,"PNMA6A","Negative"
"PNMA8A",0.00890224687945327,-0.00178406402056723,"PNMA8A","Negative"
"PNMA8B",-0.0486113246535839,-0.0019710865128127,"PNMA8B","Negative"
"PNN",-0.0092648707312517,-0.000389420297190963,"PNN","Negative"
"PNO1",0.00952453092014675,0.000389187654535387,"PNO1","Positive"
"PNP",0.0155277041143669,0.00153115018382259,"PNP","Positive"
"PNPLA2",0.00984815082049075,0.000617807249885073,"PNPLA2","Positive"
"PNPLA3",0.00935480105213647,-0.000742717246497142,"PNPLA3","Negative"
"PNPLA4",-0.0445316436791335,-0.00232358510960475,"PNPLA4","Negative"
"PNPLA6",0.0053830396793658,0.000415474595738175,"PNPLA6","Positive"
"PNPLA7",0.0404599154143756,0.00205442731596095,"PNPLA7","Positive"
"PNPLA8",0.016707243343067,0.000456209301561058,"PNPLA8","Positive"
"PNPO",0.0169664049989569,0.00167579266959473,"PNPO","Positive"
"PNPT1",-0.0114062941316353,-4.34757024025e-05,"PNPT1","Negative"
"PNRC1",0.0414797993766471,0.00147591986142299,"PNRC1","Positive"
"PNRC2",-0.016117297025836,0.00037523290554881,"PNRC2","Positive"
"POC1A",-0.0877104516148263,-0.00268153068946291,"POC1A","Negative"
"POC1B",0.0289025318021204,0.00103067531120122,"POC1B","Positive"
"POC1B-GALNT4",-0.159449390071294,-0.002656753801283,"POC1B-GALNT4","Negative"
"POC5",-0.0243242426576598,-0.000358660036412244,"POC5","Negative"
"PODN",0.0035515032635128,0.00434087309138573,"PODN","Positive"
"PODNL1",0.0098121920730508,0.0012452998912707,"PODNL1","Positive"
"PODXL",0.0119783317769444,0.00175312497373326,"PODXL","Positive"
"PODXL2",-0.0186622742429824,0.00215867312777266,"PODXL2","Positive"
"POF1B",0.0342918421634343,0.00842117074988708,"POF1B","Positive"
"POFUT1",0.013292647519916,0.000738473834539056,"POFUT1","Positive"
"POFUT2",0.0221014174846824,0.00183216114289813,"POFUT2","Positive"
"POGK",-0.00917546562391091,-0.000635941606456278,"POGK","Negative"
"POGLUT1",0.00836865723975664,0.000889476888116952,"POGLUT1","Positive"
"POGLUT2",-0.00439722026718464,0.000447818716077129,"POGLUT2","Positive"
"POGLUT3",-0.0422264148443187,-0.00136994307884403,"POGLUT3","Negative"
"POGZ",0.00390306905971163,0.000173276971591049,"POGZ","Positive"
"POLA1",-0.0709978452518082,-0.00234760152583038,"POLA1","Negative"
"POLA2",-0.0407401973987291,-0.00149311487425095,"POLA2","Negative"
"POLB",-0.00358218946749762,-0.000345276968229925,"POLB","Negative"
"POLD1",-0.0953551883019577,-0.00255917863524606,"POLD1","Negative"
"POLD2",-0.0259196991098954,-0.000601749577789006,"POLD2","Negative"
"POLD3",-0.0436477478144797,-0.00138523439836121,"POLD3","Negative"
"POLD4",0.016924610376002,0.00121080342068919,"POLD4","Positive"
"POLDIP2",-0.0044136639461696,-0.000763779509254504,"POLDIP2","Negative"
"POLDIP3",-0.0129381364659364,-0.000928331427903012,"POLDIP3","Negative"
"POLE",-0.0516214402291454,-0.00193198363067114,"POLE","Negative"
"POLE2",-0.179257508783108,-0.0049726042961416,"POLE2","Negative"
"POLE3",-0.0147162103945174,-0.000862968572552742,"POLE3","Negative"
"POLE4",-0.0195348607941145,-0.00106397538185132,"POLE4","Negative"
"POLG",0.00288929212169322,0.000517411629924104,"POLG","Positive"
"POLG2",-0.0029505043728248,-8.94179768776711e-05,"POLG2","Negative"
"POLH",0.0157092297620045,0.00128514489397502,"POLH","Positive"
"POLI",0.00589610558811835,0.00016655089851973,"POLI","Positive"
"POLK",0.0081448426915782,0.000750594417463777,"POLK","Positive"
"POLL",-0.00334876592832751,-0.000189668853671559,"POLL","Negative"
"POLM",-0.0124096593750455,0.000298808765321467,"POLM","Positive"
"POLN",0.03468251651613,0.00206212873040808,"POLN","Positive"
"POLQ",-0.172500923536249,-0.00506163844432102,"POLQ","Negative"
"POLR1A",-0.00179755565402529,-0.00040383575708787,"POLR1A","Negative"
"POLR1B",-0.00294572729956513,-0.000614285540800135,"POLR1B","Negative"
"POLR1C",0.0012820015057333,-0.000693235894286482,"POLR1C","Negative"
"POLR1D",-0.00487828219425939,-0.00068304391866389,"POLR1D","Negative"
"POLR1E",-0.023991566718495,-0.00135382570452033,"POLR1E","Negative"
"POLR2A",-0.00722380546352947,-0.000837864378124003,"POLR2A","Negative"
"POLR2B",0.00745024523561725,0.000313780818092042,"POLR2B","Positive"
"POLR2C",0.000241894545123883,-0.000566971447570336,"POLR2C","Negative"
"POLR2D",-0.0316642182041621,-0.0015856740823461,"POLR2D","Negative"
"POLR2E",-0.00729259540715808,2.14716073418001e-05,"POLR2E","Positive"
"POLR2F",-0.0104713422089926,-0.00110993061367801,"POLR2F","Negative"
"POLR2G",-0.00672202388938559,-0.000580498575366203,"POLR2G","Negative"
"POLR2H",0.013897375108385,0.000739198551158148,"POLR2H","Positive"
"POLR2I",-0.00332360550421488,-0.000296209826812397,"POLR2I","Negative"
"POLR2J",-0.00480884460619409,-0.000282295692106562,"POLR2J","Negative"
"POLR2J2",-0.0238353827941657,-0.000712708147227809,"POLR2J2","Negative"
"POLR2J3",0.000719968077846885,0.000540301426517806,"POLR2J3","Positive"
"POLR2K",0.0123636185669677,0.00101631385482599,"POLR2K","Positive"
"POLR2L",0.00753722260286341,0.0010859937580921,"POLR2L","Positive"
"POLR2M",0.0151596794151866,0.000942234751977268,"POLR2M","Positive"
"POLR3A",0.00218617665937947,-0.000435104689178581,"POLR3A","Negative"
"POLR3B",-0.0241359261997973,-0.00163105071924446,"POLR3B","Negative"
"POLR3C",0.000797187024996626,-0.000827010624151455,"POLR3C","Negative"
"POLR3D",-0.00574654587920005,-0.000294434735392679,"POLR3D","Negative"
"POLR3E",0.00450877151900099,-0.000255157484962624,"POLR3E","Negative"
"POLR3F",0.000669410261219436,0.000457706958448673,"POLR3F","Positive"
"POLR3G",-0.0167447875765286,-0.000414744511266687,"POLR3G","Negative"
"POLR3GL",0.0251758139530896,0.0016503531650432,"POLR3GL","Positive"
"POLR3H",-0.0138906439474651,-0.00108283130542608,"POLR3H","Negative"
"POLR3K",-0.018783301204625,-0.00142183342541864,"POLR3K","Negative"
"POLRMT",0.00773087544287941,0.000652503523872318,"POLRMT","Positive"
"POM121",-0.00933981903595617,-0.000865792433706269,"POM121","Negative"
"POM121C",-0.00231944226705773,-0.000508187453263838,"POM121C","Negative"
"POMGNT1",0.0198545149226796,0.00125749105582353,"POMGNT1","Positive"
"POMGNT2",-0.010315339330631,-0.000828854661148472,"POMGNT2","Negative"
"POMK",-0.00881640404044079,-0.000858557574345498,"POMK","Negative"
"POMP",0.0121532411924667,0.000254547575479208,"POMP","Positive"
"POMT1",0.0175876363671981,0.0016095593807614,"POMT1","Positive"
"POMT2",0.0039255250059864,0.00024499248722959,"POMT2","Positive"
"POMZP3",-0.0235890427981149,-0.00139595240999853,"POMZP3","Negative"
"PON2",0.0255486436623128,0.0018316278125562,"PON2","Positive"
"PON3",-0.0495010367866602,-0.00470732354521945,"PON3","Negative"
"POP1",-0.0476169983392604,-0.00303818619223845,"POP1","Negative"
"POP4",0.00876479812241251,0.00128007391441607,"POP4","Positive"
"POP5",-0.00910128060076409,-6.30396536319667e-05,"POP5","Negative"
"POP7",-0.0131953550490019,-0.00055341404103551,"POP7","Negative"
"POPDC2",0.0178269082080571,-5.92580901234777e-05,"POPDC2","Negative"
"POPDC3",0.020982724968222,0.00064776407573475,"POPDC3","Positive"
"POR",0.00153785107842448,-0.00022710880187382,"POR","Negative"
"PORCN",0.0290376396718822,0.0011803358577251,"PORCN","Positive"
"POSTN",-0.0388796144102252,-0.00399345439971111,"POSTN","Negative"
"POT1",-0.0158495983984698,-0.000179550023158302,"POT1","Negative"
