"","w"
"TMSB10",0.000159253274711671
"TMSB15A",-0.0056947393395251
"TMSB15B",-0.00272207301624051
"TMSB4X",0.00123159044038778
"TMTC1",0.00624590646604925
"TMTC2",-0.00339397720126466
"TMTC3",0.00128255619356687
"TMTC4",-0.000705419014047528
"TMUB1",-0.000181388409925291
"TMUB2",0.000250689422952056
"TMX1",0.000886418617935246
"TMX2",-3.90997787720157e-05
"TMX2-CTNND1",-0.00297919589418014
"TMX3",0.00115365404662736
"TMX4",0.000579647863094731
"TNC",-0.00249875084239634
"TNF",-0.00959926080319021
"TNFAIP1",0.000602896916757295
"TNFAIP2",0.00192413898429988
"TNFAIP3",-0.000883117659083664
"TNFAIP6",0.000325335287449377
"TNFAIP8",-0.000434806031125401
"TNFAIP8L1",-0.00105340420229101
"TNFAIP8L3",-0.00827095212094178
"TNFRSF10A",0.00128110387444679
"TNFRSF10B",0.0025848058404111
"TNFRSF10C",0.00531894938104077
"TNFRSF10D",0.00327576381166793
"TNFRSF11B",0.00380158458285294
"TNFRSF12A",0.000613945161754549
"TNFRSF14",0.00119408964304006
"TNFRSF19",-0.0047976881266814
"TNFRSF1A",-0.000783513455113404
"TNFRSF1B",0.00549640110969123
"TNFRSF21",0.001154794990452
"TNFRSF25",0.00224733353299588
"TNFRSF6B",-0.00426547246856424
"TNFSF10",0.00632191951674847
"TNFSF12",-0.000365379600974705
"TNFSF12-TNFSF13",-0.00271379507893287
"TNFSF13",-0.00184654805849779
"TNFSF13B",0.00354721971138538
"TNFSF15",-0.00967236699336885
"TNFSF18",0.0129910502900452
"TNFSF4",0.00370510574582057
"TNFSF8",-0.000162976068517936
"TNFSF9",-0.00050744073707309
"TNIK",-0.000584538036983806
"TNIP1",0.00111984844057412
"TNIP2",-6.82686292044752e-05
"TNIP3",-0.0132314682637315
"TNK1",-0.0055560482419574
"TNK2",-0.000150555120225389
"TNKS",-5.54485245567755e-05
"TNKS1BP1",0.00051334069436041
"TNKS2",0.000463834310777541
"TNNC1",-0.0186378248272858
"TNNC2",-0.00264785828764708
"TNNI1",-0.00152640008791178
"TNNI2",-0.00724858368869935
"TNNI3",0.00751908290748006
"TNNT1",0.000924187092384343
"TNNT2",0.00959480696349678
"TNNT3",-0.00543517955235639
"TNPO1",-0.000102783906301034
"TNPO2",9.33705671215157e-05
"TNPO3",-0.000932451553644521
"TNRC18",-0.00219692610729447
"TNRC6A",-0.000444473615230053
"TNRC6B",-0.000478675875621901
"TNRC6C",-0.00105626898759799
"TNS1",-0.000533425001544645
"TNS2",-0.00150248920866821
"TNS3",-0.000307169053469205
"TNS4",0.00489718493835484
"TNXB",0.00606014497532208
"TOB1",0.000624479988691648
"TOB2",0.00040651117942509
"TOE1",-0.00175290251022736
"TOGARAM1",0.00108200782359412
"TOLLIP",0.000599583614228752
"TOM1",0.000929902869569089
"TOM1L1",-0.000990056333832787
"TOM1L2",0.000822908975288683
"TOMM20",0.000464452586427625
"TOMM22",-0.000476026467515767
"TOMM34",-0.000449027784660173
"TOMM40",-0.00105970704926792
"TOMM40L",-0.00110565978913035
"TOMM5",9.7106112625445e-06
"TOMM6",-0.00422538229186085
"TOMM7",0.00166461652134546
"TOMM70",0.000205626084051424
"TONSL",-0.00160748835416281
"TOP1",-0.000954566800921019
"TOP1MT",-0.00167107957620424
"TOP2A",-0.00339890164341172
"TOP2B",-0.000103136657470916
"TOP3A",-8.08844882402266e-05
"TOP3B",-0.000485219864124312
"TOPBP1",-0.00105781605928644
"TOPORS",-1.5047938986772e-05
"TOR1A",0.00087455869204712
"TOR1AIP1",6.31532839616167e-05
"TOR1AIP2",0.00147731318899489
"TOR1B",0.00160588649066028
"TOR2A",-0.00183430128253473
"TOR3A",-0.000872661536497469
"TOR4A",0.000257963826785055
"TOX",-0.012144925314285
"TOX2",-0.000246593345839318
"TOX4",-0.000420479620881471
"TP53",-0.00107110075871426
"TP53AIP1",-0.00537782308792059
"TP53BP1",-8.53143564355326e-05
"TP53BP2",-0.000659224248332086
"TP53I11",0.000879260306056567
"TP53I13",0.000838033098485877
"TP53I3",0.000390915659315091
"TP53INP1",0.00382127750770056
"TP53INP2",-0.000112385377030717
"TP53RK",-0.000305633747596797
"TP63",0.00565123396655097
"TPBG",-0.00139611050859859
"TPBGL",0.00788959191399916
"TPCN1",0.00144556737865432
"TPCN2",0.000907377082553546
"TPD52",-0.00303254109637255
"TPD52L1",-0.0061846223782238
"TPD52L2",0.000292351250290296
"TPGS1",0.000165094191309743
"TPGS2",0.000188535156830607
"TPI1",0.00116733234583802
"TPK1",0.00148293759634946
"TPM1",0.000771207308472119
"TPM2",0.000597727720115401
"TPM3",-9.6191904019612e-05
"TPM4",-0.000898174479378971
"TPMT",-0.000573774299216384
"TPP1",0.000595393798962132
"TPP2",-0.000345696749952334
"TPPP3",0.00644463669045411
"TPR",0.000156443663008474
"TPRA1",0.000777253130581481
"TPRG1",0.00228005913876118
"TPRG1L",0.00116950064959823
"TPRKB",-0.000110304100159696
"TPRN",-0.000426542616542643
"TPST1",0.000310744710800267
"TPST2",0.00129030107210886
"TPT1",0.00134680703851828
"TPTEP2-CSNK1E",0.013792904961987
"TPX2",-0.00386959152601756
"TRA2A",-3.03291777569133e-05
"TRA2B",-0.000740812198695271
"TRABD",-0.000976283353073973
"TRABD2A",-0.0010840718434361
"TRADD",0.00139605649147787
"TRAF1",0.000931457764898359
"TRAF2",-0.000692450754520156
"TRAF3",0.000150366482336765
"TRAF3IP1",8.45336017682204e-05
"TRAF3IP2",-0.000243471662709898
"TRAF4",-0.000460885652372944
"TRAF5",-0.000463023217913978
"TRAF6",0.000167673496736367
"TRAF7",-0.000503426972705029
"TRAFD1",3.84090188775566e-06
"TRAIP",-0.00276974860323212
"TRAK1",0.00061111274530503
"TRAK2",0.00137262178986183
"TRAM1",0.00106677453691288
"TRAM1L1",-0.00112411482611155
"TRAM2",-0.000727563314837319
"TRANK1",0.000371101335581345
"TRAP1",-0.000670277449064833
"TRAPPC1",-0.000672872164785663
"TRAPPC10",0.000185398256375457
"TRAPPC11",0.000544411079671299
"TRAPPC12",0.000406231148289065
"TRAPPC13",0.000764136517934782
"TRAPPC2",0.000352529526141587
"TRAPPC2B",-0.000290905786035385
"TRAPPC2L",-0.000229442013654359
"TRAPPC3",0.000683886574497494
"TRAPPC4",0.000191350354529132
"TRAPPC5",0.00236134534649739
"TRAPPC6A",0.000111159695652548
"TRAPPC6B",0.000698043213441967
"TRAPPC8",0.000262668454640786
"TRAPPC9",-0.000943367645941015
"TRDMT1",-0.00136186064837207
"TREM1",0.0105286800025143
"TREM2",0.0122589726232963
"TREML1",0.000849868352136043
"TRERF1",-0.00255039814237573
"TREX1",-0.00830621539713851
"TREX2",-0.00146734188856642
"TRH",0.00922725256672726
"TRHDE",0.00156454710864154
"TRIAP1",0.00080504665548911
"TRIB1",-0.00135337738231902
"TRIB2",-0.000791895066610389
"TRIB3",-0.00327573397462669
"TRIM11",-0.000299992327126178
"TRIM13",-0.000126915501646357
"TRIM14",-0.000654180288354398
"TRIM16",-0.00194951422509124
"TRIM16L",-0.00110292362847591
"TRIM17",-0.00170024830501717
"TRIM2",0.000292117641065836
"TRIM21",-0.000319475280081017
"TRIM22",0.00405343326999673
"TRIM23",0.00128287979322839
"TRIM24",-0.00165254238692392
"TRIM25",0.000462000296910091
"TRIM26",-0.000237181509967161
"TRIM27",-4.13755489058408e-05
"TRIM28",-0.000708916346787341
"TRIM29",0.00080306397092706
"TRIM3",0.000600256167489188
"TRIM32",-0.00196555814707498
"TRIM33",-0.000195125175308104
"TRIM34",-0.000797218118883226
"TRIM35",0.000417723974773064
"TRIM36",0.00227919781019246
"TRIM37",-9.49684958485195e-06
"TRIM38",0.000530798514555531
"TRIM39",0.000372045904317766
"TRIM39-RPP21",-0.0103312492057789
"TRIM4",-0.000182295412267906
"TRIM41",2.82500792658377e-05
"TRIM44",-0.000909391167358512
"TRIM45",-0.00110977751101602
"TRIM46",-0.000316946658932684
"TRIM5",-0.0012651993387119
"TRIM52",0.000257342346569814
"TRIM55",0.0172114034163217
"TRIM56",-0.000508364423697482
"TRIM58",-0.00316632742942531
"TRIM59",-0.00093942971653114
"TRIM6",-0.00200309085469742
"TRIM6-TRIM34",0.00077479178824625
"TRIM61",-0.00190145603579239
"TRIM62",-0.000840631263962625
"TRIM63",0.010394844919713
"TRIM65",-0.000401083237296141
"TRIM66",0.000344842772394577
"TRIM68",-4.38320625531568e-05
"TRIM69",0.000791663597563271
"TRIM7",-0.00926710883071074
"TRIM73",0.000197892248370373
"TRIM8",0.00011650706734432
"TRIM9",-0.00175048451433808
"TRIML2",0.00655342347736226
"TRIO",0.000245804572773022
"TRIOBP",-3.62405241647525e-05
"TRIP10",-5.94558385583538e-05
"TRIP11",-0.000108280506140837
"TRIP12",0.000507846436771952
"TRIP13",-0.00269289928320462
"TRIP4",-0.00087994815285728
"TRIP6",-0.00103874385387466
"TRIQK",0.000922985276129652
"TRIR",0.000495063919942215
"TRIT1",0.000340668888469396
"TRMO",-0.0010771834532055
"TRMT1",0.000285817461117033
"TRMT10A",0.000371988252109365
"TRMT10B",-5.0378955836064e-06
"TRMT10C",-0.000127692728071691
"TRMT11",-0.000408253177149828
"TRMT112",-0.000627141294422303
"TRMT12",0.000152766510241431
"TRMT13",0.000930831448470785
"TRMT1L",-8.11792327788558e-05
"TRMT2A",5.76911221634753e-05
"TRMT2B",-0.000253782317212637
"TRMT44",-0.000226789145817797
"TRMT5",0.000297748125795462
"TRMT6",-0.000864539964700421
"TRMT61A",-0.00051502920211108
"TRMT61B",0.000357205293551827
"TRMT9B",-0.0082140263545538
"TRMU",-0.000489934953109646
"TRNAU1AP",4.44497005974298e-05
"TRNP1",0.00136210280384292
"TRNT1",0.000531444724660092
"TRO",-0.00281730885105983
"TROAP",-0.00445873925365519
"TRPA1",-0.000998319173094605
"TRPC1",0.00142967975408622
"TRPC4",0.0020784325909706
"TRPC4AP",0.000181805954953792
"TRPC6",-0.00336493915670512
"TRPM1",0.00335310732854998
"TRPM4",0.00162588050786609
"TRPM7",0.000661183311049736
"TRPM8",0.00549805221371466
"TRPS1",0.000308536038461019
"TRPT1",4.93170540831698e-05
"TRPV1",-0.000313424921152062
"TRPV2",0.00417335085264602
"TRPV3",0.000790080971063374
"TRPV4",-0.0042692247114984
"TRRAP",-0.00128400724697299
"TRUB1",0.00058922117926425
"TRUB2",-0.000618598230149563
"TSC1",-4.47055615539514e-05
"TSC2",0.000649268781892314
"TSC22D1",0.00060316636208964
"TSC22D2",0.000530576322557764
"TSC22D3",-4.66726955108243e-05
"TSC22D4",-0.000721923169931507
"TSEN15",-0.000608719723559371
"TSEN2",-0.000674870463453272
"TSEN34",1.5265263055185e-05
"TSEN54",-0.000406432820775504
"TSFM",-0.000524303808533822
"TSG101",2.98663201852888e-05
"TSGA10",0.0035579315729414
"TSHZ1",-0.000910521468546539
"TSHZ2",-0.00308490874294007
"TSHZ3",-0.00150677248073555
"TSKS",-0.00878977499672297
"TSKU",-0.00155810812984305
"TSLP",-0.00354493931021327
"TSN",5.37689914269511e-05
"TSNARE1",-0.000454423819987853
"TSNAX",0.000993670272458723
"TSPAN1",0.00292442735114377
"TSPAN10",0.00132921355858178
"TSPAN11",0.0033664711208504
"TSPAN12",0.0107149039416476
"TSPAN13",0.00426322507008298
"TSPAN14",-0.00340116473448756
"TSPAN15",-0.0127625157238534
"TSPAN17",0.000251013432191865
"TSPAN18",0.00032599019549131
"TSPAN2",-0.00253338209859938
"TSPAN3",0.00164171113404656
"TSPAN31",0.00136645347022259
"TSPAN33",0.0015100697649967
"TSPAN4",0.00163801440792272
"TSPAN5",-0.000986466190301879
"TSPAN6",0.00132798891923387
"TSPAN7",0.00971686405625277
"TSPAN8",0.0013863943723246
"TSPAN9",0.00119829438125448
"TSPO",0.000672503826920175
"TSPOAP1",-0.00974563381007743
"TSPYL1",0.000769037293646046
"TSPYL2",0.000660187653962049
"TSPYL4",9.60887403680296e-05
"TSPYL5",-7.69225175831546e-05
"TSR1",-0.000159378269385885
"TSR2",-8.86093031973845e-05
"TSR3",5.26439051473058e-05
"TSSC4",0.000209955351751233
"TSSK4",-0.000402653446305772
"TST",0.000162632565332316
"TSTA3",0.000258207064417405
"TSTD1",-0.00471891530534132
"TSTD2",-0.000370106603812256
"TSTD3",0.00241847920453071
"TTBK2",-0.000271927039560697
"TTC1",-2.62680140799823e-05
"TTC12",0.00721939859751188
"TTC13",0.000345334033227309
"TTC14",0.000848108244357923
"TTC17",0.000500675925925338
"TTC19",0.000645497824347164
"TTC21A",0.000393772933292847
"TTC21B",0.000927680695556999
"TTC22",-0.000992946037223056
"TTC23",-0.000653689783828898
"TTC25",-0.00341996866253434
"TTC26",-0.0011162654261648
"TTC27",-0.00130447105660512
"TTC28",-0.000668113734806103
"TTC29",9.20841326566043e-05
"TTC3",0.000836313738940894
"TTC30A",0.000260896400382088
"TTC30B",-0.00101079767359555
"TTC31",-0.00143659087090249
"TTC32",0.000296141546845639
"TTC33",-0.000339680284530367
"TTC37",0.000922408303429571
"TTC38",-0.000464599183682581
"TTC39B",-0.00109101701961703
"TTC39C",-0.00127926263554159
"TTC4",-0.000481204919006174
"TTC5",-0.000810106266216101
"TTC7A",-0.000709862257611022
"TTC7B",0.00107006349409836
"TTC8",0.000787379317150682
"TTC9",0.00137791517575931
"TTC9C",3.62173701064907e-05
"TTF1",-0.000324075349278236
"TTF2",-0.00157417738638282
"TTI1",-0.0013677186891415
"TTI2",-0.00136117647575972
"TTK",-0.00597416735304653
"TTL",0.000653836295747811
"TTLL1",0.000924971214305034
"TTLL11",-0.000793450511827965
"TTLL12",-0.00137177344606212
"TTLL3",0.00168852772191482
"TTLL4",-0.00148083225761906
"TTLL5",-0.00116946541003733
"TTLL7",-5.88189307697642e-05
"TTPA",0.0107349080565817
"TTPAL",-0.000343925089868156
"TTR",0.0112623352252856
"TTYH1",0.00638311496519527
"TTYH2",-0.0042422564512901
"TTYH3",-0.00133928624354257
"TUB",-0.00101525601188611
"TUBA1A",-0.000315285010667932
"TUBA1B",-0.00166014484524957
"TUBA1C",-0.000509534378875789
"TUBA4A",0.000685271358714939
"TUBA4B",0.00675549782785332
"TUBA8",0.00234528620816428
"TUBB",-0.00156606720338494
"TUBB2A",0.000132917670725179
"TUBB2B",-0.00537067988495841
"TUBB3",-0.000969859226513073
"TUBB4A",0.000556707364557308
"TUBB4B",-0.000488724848252462
"TUBB6",-0.00046992791812738
"TUBB8P12",-0.00175775650752959
"TUBD1",-0.000860164478314042
"TUBE1",0.000804137946415104
"TUBG1",-0.000462433731158057
"TUBG2",0.000806235035793583
"TUBGCP2",-0.000453954836341971
"TUBGCP3",-0.00164396685615892
"TUBGCP4",-0.00217957160210333
"TUBGCP5",0.000225388901779834
"TUBGCP6",0.000324080544309442
"TUFM",4.65307914203337e-05
"TUFT1",-0.000395016104213235
"TULP3",-0.00144138260520962
"TULP4",0.000107404293043141
"TUSC1",-0.00093176345276888
"TUSC2",0.00145070162557403
"TUSC3",-0.00202170311141966
"TUT1",-0.00044556945176204
"TUT4",-0.000391397687568573
"TUT7",0.000742907950253592
"TVP23A",-0.00319291160389481
"TVP23B",0.00169699465844409
"TVP23C",0.000690012579381904
"TVP23C-CDRT4",0.000402314512692131
"TWF1",0.000849225082986928
"TWF2",-0.000736460229371033
"TWIST1",0.000603583043866094
"TWIST2",0.000784263361366577
"TWISTNB",-9.03190910773441e-07
"TWNK",-0.00163113806752193
"TWSG1",0.000651754594268626
"TXK",0.00803299414063662
"TXLNA",-0.000399784955136914
"TXLNB",0.00297972200785764
"TXLNG",-0.000835169153453607
"TXN",-0.000126520273465306
"TXN2",-0.00113854079528449
"TXNDC11",0.000516807783879148
"TXNDC12",0.00124071149747083
"TXNDC15",0.00148788976891324
"TXNDC16",-0.000472225200848903
"TXNDC17",0.00183868688075855
"TXNDC5",0.00225749713798191
"TXNDC9",0.00054744089140845
"TXNIP",0.00410908195890264
"TXNL1",0.000164916861912701
"TXNL4A",0.000561327330620945
"TXNL4B",-0.0008536800509683
"TXNRD1",-0.00142337553515138
"TXNRD2",0.000753333128680349
"TXNRD3",-0.00015210370437743
"TYK2",0.000426941219422756
"TYMP",-0.000636701642226095
"TYMS",-0.00313691865686935
"TYR",0.0102336709505195
"TYRO3",-0.000506590462033431
"TYRP1",0.014223029387805
"TYSND1",-2.77027967154233e-05
"TYW1",-0.000481758356825171
"TYW1B",-0.000302035446705377
"TYW3",-0.000782457610906387
"TYW5",0.000295547444834783
"U2AF1",-0.00188449430003334
"U2AF1L4",9.88481717505734e-06
"U2AF1L5",-0.00219696805606821
"U2AF2",-0.000280316651233252
"U2SURP",0.000789347798108879
"UACA",0.00241262919036386
"UAP1",0.00161162066430461
"UAP1L1",0.000126244659216044
"UBA1",0.00030237615033138
"UBA2",6.41559097817918e-05
"UBA3",0.000563959249411146
"UBA5",0.0010719917681148
"UBA52",0.000283115087820632
"UBA6",0.00164149206472938
"UBA7",-0.00155794469548631
"UBAC1",-0.000117824585330676
"UBAC2",0.0008237929391255
"UBALD1",-0.000473878929065727
"UBALD2",-0.00045732432084058
"UBAP1",-0.000484014872372969
"UBAP1L",0.00355189088329302
"UBAP2",-0.000426910933970696
"UBAP2L",-0.00029013169514285
"UBASH3B",-0.000138387709436304
"UBB",0.000443012739590567
"UBC",0.000230461838475448
"UBD",0.00529361298692389
"UBE2A",0.000238999618708066
"UBE2B",0.00200366345541349
"UBE2C",-0.00229450857755299
"UBE2D1",0.00114213388777311
"UBE2D2",-3.28837733817847e-05
"UBE2D3",0.000123534910948128
"UBE2D4",0.000506989335057322
"UBE2E1",0.000616444875695306
"UBE2E2",0.000697928949614733
"UBE2E3",0.000686437706799039
"UBE2F",8.36298217870706e-05
"UBE2F-SCLY",-0.000458994016166435
"UBE2G1",-0.000332521434484128
"UBE2G2",0.000845333194539232
"UBE2H",0.00126096218144343
"UBE2I",4.83226634938317e-05
"UBE2J1",-5.37852813832179e-05
"UBE2J2",-0.000144368800645981
"UBE2K",-0.000301324151829683
"UBE2L3",-0.000839485056967628
"UBE2L5",-3.567337799898e-05
"UBE2L6",0.000291861719963822
"UBE2M",0.000471477647749076
"UBE2N",0.000129258941914341
"UBE2O",-0.000526738687113189
"UBE2Q1",-5.02435527808206e-05
"UBE2Q2",0.000480800850070753
"UBE2R2",-0.000419274251463881
"UBE2S",-0.00120070670117229
"UBE2T",-0.00226038342900888
"UBE2V1",-0.000513656012345619
"UBE2V2",-0.000717772756414645
"UBE2W",0.00293025438695192
"UBE2Z",0.000580293772079057
"UBE3A",0.000409195818133159
"UBE3B",-0.000515589314602272
"UBE3C",-0.000155253740447881
"UBE3D",-0.0011532540350962
"UBE4A",-0.000232962148311954
"UBE4B",-0.00138834708272264
"UBFD1",0.00126162280414769
"UBIAD1",-0.00140817356687041
"UBL3",0.00197834646749212
"UBL4A",-0.000398772959644483
"UBL4B",-0.00324757685150232
"UBL5",0.000905990255170032
"UBL7",-0.000606675100620977
"UBLCP1",-2.67502242964801e-05
"UBN1",-0.00044808843760301
"UBN2",-0.000279103111960299
"UBOX5",-0.000912361300037941
"UBP1",-0.000502752230828844
"UBQLN1",0.00012819600216023
"UBQLN2",-0.000613342589628426
"UBQLN4",-0.000711649969542607
"UBR1",0.000124709245303344
"UBR2",0.00018699905568335
"UBR3",0.00109253303459111
"UBR4",3.94135982011744e-05
"UBR5",0.00014890014688807
"UBR7",-0.000739094597313653
"UBTD1",0.00014859646872525
"UBTD2",-0.000660557468824208
"UBTF",-0.000558677887597133
"UBXN1",-0.000428631936232132
"UBXN11",-0.00171926069677114
"UBXN2A",0.000436307680594762
"UBXN2B",-0.00118231416518687
"UBXN4",0.000721401287263772
"UBXN6",0.000398200420870123
"UBXN7",-0.000199033724589723
"UBXN8",0.000273480176667965
"UCHL1",0.000384563354654578
"UCHL3",0.00247715278812203
"UCHL5",-8.98600536026382e-05
"UCK1",-0.000564458945557875
"UCK2",0.000435771575155878
"UCKL1",0.000623173226184986
"UCN2",0.00820453186567123
"UCP2",-0.00253308749725897
"UEVLD",0.000497249701841066
"UFC1",-2.37790098021976e-05
"UFD1",-0.000223814639616819
"UFL1",0.0004410673642751
"UFM1",0.00167172744930484
"UFSP1",0.000397349788697715
"UFSP2",-3.63217870242125e-05
"UGCG",0.00166444878655569
"UGDH",-0.00152097348475627
"UGGT1",8.00226780823276e-05
"UGGT2",0.00170106381546271
"UGP2",0.000150403804227822
"UGT1A1",0.00541283287468094
"UGT1A10",-0.00586797472823981
"UGT1A3",-0.00506116492676196
"UGT1A4",-0.00214677617272403
"UGT1A6",0.0107752195976762
"UGT1A7",-0.00945877445941366
"UGT2B7",-0.00053982761181454
"UGT8",0.00255368119159882
"UHMK1",0.000193575400581205
"UHRF1",-0.00451469574853386
"UHRF1BP1",-0.000700369361898308
"UHRF1BP1L",4.78491896664865e-05
"UHRF2",0.000507496361088736
"UIMC1",-0.00112175766824914
"ULBP1",0.0020157452324373
"ULBP2",0.00262348316930194
"ULBP3",-0.000237995305524213
"ULK1",5.01559870596758e-05
"ULK2",-0.000419381126981695
"ULK3",0.000435656649442667
"ULK4",7.91510335756487e-05
"UMAD1",-0.000494840186758138
"UMPS",-0.000818710411786124
"UNC119",0.000421343048131667
"UNC119B",4.81441165971089e-05
"UNC13A",0.0179913729706979
"UNC13B",0.0003398737612015
"UNC13D",-0.000786293259337684
"UNC45A",-5.73490534077085e-05
"UNC50",0.00101839900478585
"UNC5B",-0.00261205873486044
"UNC5C",-0.00420961400290371
"UNC93B1",0.000793731129039014
"UNG",-2.18730657099957e-05
"UNK",-0.0006127920588362
"UNKL",-0.00129852974283767
"UPF1",-1.14379474101402e-05
"UPF2",-0.000676087732848686
"UPF3A",0.000250090949259115
"UPF3B",-0.00142925651385403
"UPK1B",0.000720393184488396
"UPK2",0.00252238618052779
"UPK3B",-0.00539462869861197
"UPK3BL1",-0.00250494838943232
"UPP1",0.00139401290659024
"UPRT",-0.000709020469622917
"UQCC1",0.000598037962299161
"UQCC2",-0.000833518561742336
"UQCC3",-0.000902681822964838
"UQCR10",-0.000194206032534681
"UQCR11",0.00108295211853526
"UQCRB",-0.000121497049043784
"UQCRC1",-8.0233389186688e-05
"UQCRC2",0.000274141305732043
"UQCRFS1",-0.000526677762537925
"UQCRH",0.000251446128072878
"UQCRHL",0.000257179912548633
"UQCRQ",0.000603252513006594
"URB1",-0.000560353308108569
"URB2",-0.00187706606117093
"URGCP",0.000655701117692258
"URGCP-MRPS24",0.00412738353003381
"URI1",0.000138458369005249
"URM1",-0.000961423477183269
"UROD",0.000269043474809879
"UROS",-0.000231109990924415
"USB1",-0.000652478043773984
"USE1",-0.00130455872071915
"USF1",0.000718028268257871
"USF2",0.000680180747642064
"USF3",-0.00117883186229354
"USH2A",0.00767699256155301
"USO1",0.000465544602626069
"USP1",-0.00182561114970066
"USP10",-0.000817132712697614
"USP11",-0.00104779978292411
"USP12",0.000899592158643899
"USP13",-0.00251923534643549
"USP14",0.000177021609053378
"USP15",0.000756500536125584
"USP16",-0.000382213359888818
"USP18",-0.00033933711781991
"USP19",3.57743926092185e-05
"USP20",0.000447649795807913
"USP21",-0.00212148514385757
"USP22",-0.000243714310788836
"USP24",-0.00133821276211461
"USP25",0.00147435874776063
"USP27X",-0.00101454340024116
"USP28",-0.00249386472639514
"USP3",-0.000299440113286565
"USP30",-0.000629451744335765
"USP31",-0.000839043590844303
"USP32",-0.000335574174259723
"USP33",0.000559649183869219
"USP34",0.000327942373747077
"USP35",0.00062456488137411
"USP37",-0.00129730258194056
"USP38",0.000556289106478623
"USP39",-0.000887922245928345
"USP4",-0.000326842980852526
"USP40",6.53768807323127e-05
"USP41",-0.000611273878379648
"USP42",-0.000822025576401192
"USP43",0.000736882327965342
"USP44",0.000976571873927514
"USP45",-3.78244004867291e-05
"USP46",0.000566673331512012
"USP47",0.000907440371403558
"USP48",-0.000180356981454306
"USP49",0.000862725282450075
"USP5",0.000303583217156229
"USP51",-0.000365874039358755
"USP53",0.00408814099298635
"USP54",-5.18954010772903e-05
"USP6NL",-0.000713235349619713
"USP7",-0.000111953876032585
"USP8",-0.000705558643106636
"USP9X",0.000676996134520356
"USP9Y",0.00320258175073805
"USPL1",-0.000128564004146676
"UST",-0.000930690786378616
"UTP11",-0.000792990393998079
"UTP14A",-0.00163381442502875
"UTP14C",0.00137367258522874
"UTP15",-4.33907118984221e-05
"UTP18",-0.00030215817913398
"UTP20",-0.001436502284786
"UTP23",-5.04992582282741e-05
"UTP25",-0.00137396515942402
"UTP3",-0.000359807455556514
"UTP4",-0.0010905840186577
"UTP6",-0.000224089336121001
"UTRN",-0.000432042993347532
"UTS2",0.00644295523171984
"UTS2B",0.0132794161238541
"UTY",0.00028977384496864
"UVRAG",0.000422110476346257
"UVSSA",-0.000212929479386457
"UXS1",0.00102380354674014
"UXT",0.000254984883516106
"VAC14",-0.0019512720452795
"VAMP1",0.00119091147791317
"VAMP2",0.000774818325184391
"VAMP3",0.000849303660351169
"VAMP4",0.00191262546017922
"VAMP5",0.000816289610883152
"VAMP7",0.000688845491782735
"VAMP8",-0.0081566330513503
"VANGL1",-0.00166515499912398
"VANGL2",-0.0132647516050536
"VAPA",-0.000465896209478374
"VAPB",0.000311699597892999
"VARS",0.000152921621194418
"VARS2",-0.000481042860029612
"VASH1",0.000120635518421922
"VASH2",-0.00183576723051799
"VASN",-0.00114210004729541
"VASP",-0.00130205107438878
"VAT1",0.00153983897814456
"VAT1L",-0.000423090344357851
"VAV2",-0.000748278290141641
"VAV3",0.000216264957169989
"VAX1",0.00247296904634228
"VAX2",-0.00289136090667173
"VBP1",0.000378555018137199
"VCAM1",0.00254472280350568
"VCAN",-0.00352854631065613
"VCL",1.69560947353856e-05
"VCP",0.000313642502784368
"VCPIP1",0.00118248426189785
"VCPKMT",-0.00029225280213178
"VDAC1",0.000883382751976808
"VDAC2",0.00024533925618372
"VDAC3",-7.01753608221634e-06
"VDR",-0.00194218571281222
"VEGFA",-0.00118626977979548
"VEGFB",0.00106739916357499
"VEGFC",0.00138785457663587
"VEGFD",0.000296382070180423
"VEPH1",0.00180133835141968
"VEZF1",-0.00114097562832403
"VEZT",0.000194527535489605
"VGF",0.0066669754414081
"VGLL1",-0.00266605074543649
"VGLL3",0.000318761022840239
"VGLL4",-0.000605924228730935
"VHL",0.000321899118081444
"VILL",-0.000677211810790265
"VIM",0.00131350287894186
"VIPAS39",2.832787725819e-05
"VIPR1",0.00764898915269128
"VIRMA",0.000193931733306217
"VIT",0.00463560075739161
"VKORC1",0.00217110098827108
"VKORC1L1",0.00099799891659261
"VLDLR",0.00210393447504112
"VMA21",0.00119945128221134
"VMAC",0.000522807776038038
"VMP1",0.000831185526004401
"VNN1",0.0124863299378084
"VNN3",0.00116411288004406
"VOPP1",0.00114668288437464
"VPS11",-2.89317323737111e-05
"VPS13A",-0.000216380603351553
"VPS13B",0.000125428765851595
"VPS13C",0.00145026401593748
"VPS13D",-0.000221097012732404
"VPS16",-0.000761126728915424
"VPS18",4.90816352632387e-05
"VPS25",-0.00115754538053985
"VPS26A",0.000267235398299049
"VPS26B",-1.78711604252988e-06
"VPS26C",-4.57583484708004e-05
"VPS28",-2.70688365680669e-05
"VPS29",9.38475645212388e-05
"VPS33A",-0.000492562329101199
"VPS33B",5.38007009365106e-05
"VPS35",2.62959275514959e-05
"VPS35L",-0.000327778342877255
"VPS36",-0.000510603006930684
"VPS37A",-2.344863302799e-05
"VPS37B",0.000233619647424667
"VPS37C",-0.000260223153136752
"VPS37D",-0.00046737194844895
"VPS39",0.000763594419381306
"VPS41",0.00121098803104675
"VPS45",0.000135169008988528
"VPS4A",0.000221282390752526
